,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,684,1,52,India Women,Shafali Verma,Sanjida Akter Meghla,,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,250807,-122.32,-4.94,2,0,,,Knuckleball,36,CUT SHOT,0,0,1,0,2,0,1,0,0,0,0,0,0,0
1,2,684,1,52,India Women,Shafali Verma,Sanjida Akter Meghla,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,250809,60.47,135.50,1,0,,,Knuckleball,74,STEP DOWN ON DRIVE,0,0,2,0,3,0,0,0,0,0,0,0,0,0
2,3,684,1,52,India Women,Smriti Mandhana,Sanjida Akter Meghla,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,250811,-13.20,48.94,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,3,0,3,0,0,0,0,0,0,0,0,0
3,4,684,1,52,India Women,Smriti Mandhana,Sanjida Akter Meghla,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,250813,-96.54,73.34,1,0,,,Knuckleball,74,STEP DOWN ON DRIVE,0,0,4,0,4,0,0,0,0,0,0,0,0,0
4,5,684,1,52,India Women,Shafali Verma,Sanjida Akter Meghla,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,250815,46.66,144.71,1,0,,,Knuckleball,94,STEP DOWN LOFTED ON DRIVE,0,0,5,0,5,0,0,0,0,0,0,0,0,0
5,6,684,1,52,India Women,Smriti Mandhana,Sanjida Akter Meghla,,1,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,250817,114.34,-53.74,2,0,,,Knuckleball,36,CUT SHOT,0,0,6,0,7,0,0,0,0,0,0,0,0,0
6,1,684,1,52,India Women,Shafali Verma,Fariha Trisna,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,250819,108.36,-43.15,1,0,,,Knuckleball,70,STEP DOWN PULL SHOT,0,0,1,1,8,0,1,0,0,0,0,0,0,0
7,2,684,1,52,India Women,Smriti Mandhana,Fariha Trisna,,2,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.2,1,1,0,250821,161.31,154.83,4,0,,,Knuckleball,114,STEP DOWN LOFTED COVER DRIVE,0,0,2,1,12,0,0,0,0,0,0,0,0,0
8,3,684,1,52,India Women,Smriti Mandhana,Fariha Trisna,,2,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,250823,125.85,-13.22,2,0,,,Knuckleball,36,CUT SHOT,0,0,3,1,14,0,0,0,0,0,0,0,0,0
9,4,684,1,52,India Women,Smriti Mandhana,Fariha Trisna,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,250826,-73.97,-34.40,0,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,4,1,14,0,0,0,0,0,0,0,0,0
10,5,684,1,52,India Women,Smriti Mandhana,Fariha Trisna,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,250827,-49.11,94.06,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,5,1,14,0,0,0,0,0,0,0,0,0
11,6,684,1,52,India Women,Smriti Mandhana,Fariha Trisna,,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,250829,120.79,59.99,1,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,6,1,15,0,0,0,0,0,0,0,0,0
12,1,684,1,52,India Women,Smriti Mandhana,Salma Khatun,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,250831,80.27,36.04,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,1,2,15,0,1,0,0,0,0,0,0,0
13,2,684,1,52,India Women,Smriti Mandhana,Salma Khatun,,3,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.2,1,1,0,250833,184.33,63.21,4,0,,,Knuckleball,114,STEP DOWN LOFTED COVER DRIVE,0,0,2,2,19,0,0,0,0,0,0,0,0,0
14,3,684,1,52,India Women,Smriti Mandhana,Salma Khatun,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,250835,184.33,63.21,0,0,,,Knuckleball,36,CUT SHOT,0,0,3,2,19,0,0,0,0,0,0,0,0,0
