,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,369,1,9,Afghanistan,Hazratullah Zazai,Brad Wheal,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,149327,71.52,14.40,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,369,1,9,Afghanistan,Hazratullah Zazai,Brad Wheal,,1,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.2,2,1,1,149328,71.52,14.40,1,0,,,Knuckleball,54,LEG GLANCE,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,369,1,9,Afghanistan,Hazratullah Zazai,Brad Wheal,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,149329,76.59,44.33,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,3,0,1,0,0,0,0,0,0,0,0,0
3,4,369,1,9,Afghanistan,Hazratullah Zazai,Brad Wheal,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,149330,72.90,16.24,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,0,1,0,0,0,0,0,0,0,0,0
4,5,369,1,9,Afghanistan,Hazratullah Zazai,Brad Wheal,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,149331,-27.01,66.89,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,5,0,1,0,0,0,0,0,0,0,0,0
5,6,369,1,9,Afghanistan,Hazratullah Zazai,Brad Wheal,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,2,1,0,149332,-11.82,62.75,0,0,,,Knuckleball,58,PULL SHOT,0,0,6,0,1,0,0,0,0,0,0,0,0,0
6,7,369,1,9,Afghanistan,Hazratullah Zazai,Brad Wheal,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,149333,-148.10,72.42,1,0,,,Knuckleball,58,PULL SHOT,0,0,7,0,2,0,0,0,0,0,0,0,0,0
7,1,369,1,9,Afghanistan,Hazratullah Zazai,Michael Leask,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,149334,63.23,94.98,0,0,,,Knuckleball,84,OFF DRIVE,0,0,1,1,2,0,1,0,0,0,0,0,0,0
8,2,369,1,9,Afghanistan,Hazratullah Zazai,Michael Leask,,2,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.2,2,1,0,149335,-3.07,215.15,4,0,,,Knuckleball,13,LOFT STRAIGHT,0,0,2,1,6,0,0,0,0,0,0,0,0,0
9,3,369,1,9,Afghanistan,Hazratullah Zazai,Michael Leask,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,149336,-70.29,168.19,1,0,,,Knuckleball,47,ON DRIVE,0,0,3,1,7,0,0,0,0,0,0,0,0,0
10,4,369,1,9,Afghanistan,Mohammad Shahzad,Michael Leask,,2,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1.4,2,1,0,149337,-106.21,204.10,6,0,,,Knuckleball,5,LOFT OFF,0,0,4,1,13,0,0,0,0,0,0,0,0,0
11,5,369,1,9,Afghanistan,Mohammad Shahzad,Michael Leask,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,149338,152.56,52.16,1,0,,,Knuckleball,58,PULL SHOT,0,0,5,1,14,0,0,0,0,0,0,0,0,0
12,6,369,1,9,Afghanistan,Hazratullah Zazai,Michael Leask,,2,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1.6,2,1,0,149339,-165.14,139.64,6,0,,,Knuckleball,95,SLOG SWEEP,0,0,6,1,20,0,0,0,0,0,0,0,0,0
