,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,635,1,1,India,K L Rahul,Haroon Arshad,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,239221,-17.80,47.55,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,635,1,1,India,K L Rahul,Haroon Arshad,,1,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.2,1,1,1,239223,-17.80,47.55,1,0,,,Knuckleball,54,LEG GLANCE,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,635,1,1,India,K L Rahul,Haroon Arshad,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,239225,-73.05,58.14,0,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,3,0,1,0,0,0,0,0,0,0,0,0
3,4,635,1,1,India,K L Rahul,Haroon Arshad,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,239227,-102.52,-67.09,1,0,,,Knuckleball,44,GLIDE,0,0,4,0,2,0,0,0,0,0,0,0,0,0
4,5,635,1,1,India,Rohit Sharma,Haroon Arshad,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,239229,128.62,-20.59,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,5,0,3,0,0,0,0,0,0,0,0,0
5,6,635,1,1,India,K L Rahul,Haroon Arshad,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,239231,32.38,-45.91,1,0,,,Knuckleball,54,LEG GLANCE,0,0,6,0,4,0,0,0,0,0,0,0,0,0
6,7,635,1,1,India,Rohit Sharma,Haroon Arshad,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,239233,134.60,27.76,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,7,0,5,0,0,0,0,0,0,0,0,0
7,1,635,1,1,India,Rohit Sharma,Ayush Shukla,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,239235,-131.07,88.99,1,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,1,1,6,0,1,0,0,0,0,0,0,0
8,2,635,1,1,India,K L Rahul,Ayush Shukla,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,239237,-45.43,91.76,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,1,6,0,0,0,0,0,0,0,0,0
9,3,635,1,1,India,K L Rahul,Ayush Shukla,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,239239,-44.51,103.27,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,3,1,6,0,0,0,0,0,0,0,0,0
10,4,635,1,1,India,K L Rahul,Ayush Shukla,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,239241,-81.34,73.34,0,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,4,1,6,0,0,0,0,0,0,0,0,0
11,5,635,1,1,India,K L Rahul,Ayush Shukla,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,239243,-78.12,64.13,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,5,1,6,0,0,0,0,0,0,0,0,0
12,6,635,1,1,India,K L Rahul,Ayush Shukla,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,239245,-17.34,69.19,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,1,6,0,0,0,0,0,0,0,0,0
13,1,635,1,1,India,Rohit Sharma,Haroon Arshad,,3,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2.1,1,1,0,239246,94.54,196.73,6,0,,,Knuckleball,94,STEP DOWN LOFTED ON DRIVE,0,0,1,2,12,0,1,0,0,0,0,0,0,0
14,2,635,1,1,India,Rohit Sharma,Haroon Arshad,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,239249,56.79,46.63,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,2,2,12,0,0,0,0,0,0,0,0,0
15,3,635,1,1,India,Rohit Sharma,Haroon Arshad,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,239251,69.68,30.52,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,3,2,13,0,0,0,0,0,0,0,0,0
16,4,635,1,1,India,K L Rahul,Haroon Arshad,,3,4,3 (NB),3,2,0,1,0,0,1,0,1,0,0,0,0,0,,,0,2.4,1,1,1,239253,115.26,-52.36,3,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,4,2,16,0,0,0,0,0,0,0,0,0
17,5,635,1,1,India,K L Rahul,Haroon Arshad,,3,4,1 (NB),1,0,0,0,0,1,1,0,1,0,0,0,0,0,,,0,2.4,1,1,1,239255,115.26,-52.36,1,0,,,Knuckleball,105,LEFT ALONE,0,0,5,2,17,0,0,0,0,0,0,0,0,0
18,6,635,1,1,India,K L Rahul,Haroon Arshad,,3,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2.4,1,1,0,239257,185.71,77.02,6,0,,,Knuckleball,18,SLOG SHOT,0,0,6,2,23,0,0,0,0,0,0,0,0,0
19,7,635,1,1,India,K L Rahul,Haroon Arshad,,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,239259,137.82,-9.08,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,7,2,24,0,0,0,0,0,0,0,0,0
20,8,635,1,1,India,Rohit Sharma,Haroon Arshad,,3,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.6,1,1,0,239261,-177.57,99.12,4,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,8,2,28,0,0,0,0,0,0,0,0,0
21,1,635,1,1,India,K L Rahul,Ehsan Khan,,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,239263,-56.02,104.19,1,0,,,Knuckleball,84,FRONTFOOT OFF DRIVE,0,0,1,3,29,0,1,0,0,0,0,0,0,0
22,2,635,1,1,India,Rohit Sharma,Ehsan Khan,,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,239265,34.23,159.90,1,0,,,Knuckleball,101,BACKFOOT ON DRIVE,0,0,2,3,30,0,0,0,0,0,0,0,0,0
23,3,635,1,1,India,K L Rahul,Ehsan Khan,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,239267,-87.79,85.77,1,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,3,3,31,0,0,0,0,0,0,0,0,0
24,4,635,1,1,India,Rohit Sharma,Ehsan Khan,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,239268,48.04,106.95,0,0,,,Knuckleball,101,BACKFOOT ON DRIVE,0,0,4,3,31,0,0,0,0,0,0,0,0,0
25,5,635,1,1,India,Rohit Sharma,Ehsan Khan,,4,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,239270,140.59,-7.24,2,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,5,3,33,0,0,0,0,0,0,0,0,0
26,6,635,1,1,India,Rohit Sharma,Ehsan Khan,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,239273,73.82,-35.78,0,0,,,Knuckleball,55,SWEEP SHOT,0,0,6,3,33,0,0,0,0,0,0,0,0,0
27,1,635,1,1,India,K L Rahul,Ayush Shukla,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,239275,-90.55,35.58,0,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,1,4,33,0,1,0,0,0,0,0,0,0
28,2,635,1,1,India,K L Rahul,Ayush Shukla,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,239277,-80.42,64.13,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,2,4,33,0,0,0,0,0,0,0,0,0
29,3,635,1,1,India,K L Rahul,Ayush Shukla,,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,239279,-82.72,-92.42,1,0,,,Knuckleball,35,LATE CUT,0,0,3,4,34,0,0,0,0,0,0,0,0,0
30,4,635,1,1,India,Rohit Sharma,Ayush Shukla,,5,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.4,1,1,0,239281,-3.99,210.09,4,0,,,Knuckleball,13,LOFTED STRAIGHT,0,0,4,4,38,0,0,0,0,0,0,0,0,0
31,5,635,1,1,India,Rohit Sharma,Ayush Shukla,,5,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,4.5,1,1,0,239282,-3.99,210.09,0,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,5,4,38,1,1,0,0,0,0,0,0,0
32,6,635,1,1,India,Virat Kohli,Ayush Shukla,,5,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,239285,27.32,127.21,1,0,,,Knuckleball,11,LOFTED ON DRIVE,0,0,6,4,39,1,2,0,0,0,0,0,0,0
33,1,635,1,1,India,Virat Kohli,Ehsan Khan,,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.1,1,1,0,239287,-67.99,103.27,1,0,,,Knuckleball,84,FRONTFOOT OFF DRIVE,0,0,1,5,40,1,3,0,0,0,0,0,0,0
34,2,635,1,1,India,K L Rahul,Ehsan Khan,,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.2,1,1,0,239290,38.83,155.76,1,0,,,Knuckleball,101,BACKFOOT ON DRIVE,0,0,2,5,41,1,0,0,0,0,0,0,0,0
35,3,635,1,1,India,Virat Kohli,Ehsan Khan,,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,239291,-44.97,5.19,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,3,5,41,1,0,0,0,0,0,0,0,0
36,4,635,1,1,India,Virat Kohli,Ehsan Khan,,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.4,1,1,0,239293,45.74,150.69,1,0,,,Knuckleball,47,FRONTFOOT ON DRIVE,0,0,4,5,42,1,0,0,0,0,0,0,0,0
