,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,348,1,1,India,Rohit Sharma,James Anderson,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,2,0,133179,,,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,348,1,1,India,Rohit Sharma,James Anderson,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,2,0,133180,,,0,0,,42,OUTSWINGER,50,BACKFOOT DEFENCE,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,3,348,1,1,India,Rohit Sharma,James Anderson,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,2,0,133181,112.50,-74.92,1,0,,39,ANGLED IN,40,FLICK,0,0,3,0,1,0,0,0,0,0,0,0,0,0
3,4,348,1,1,India,K L Rahul,James Anderson,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,2,0,133182,112.50,-74.92,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,4,0,1,0,0,0,0,0,0,0,0,0
4,5,348,1,1,India,K L Rahul,James Anderson,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,2,0,133183,112.50,-74.92,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,5,0,1,0,0,0,0,0,0,0,0,0
5,6,348,1,1,India,K L Rahul,James Anderson,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,2,0,133184,112.50,-74.92,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,6,0,1,0,0,0,0,0,0,0,0,0
6,1,348,1,1,India,Rohit Sharma,Ollie Robinson,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,2,0,133185,112.50,-74.92,0,0,,43,NIPBACKER,105,LEFT ALONE,0,0,1,1,1,0,1,0,0,0,0,0,0,0
7,2,348,1,1,India,Rohit Sharma,Ollie Robinson,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,2,0,133186,112.50,-74.92,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,2,1,1,0,0,0,0,0,0,0,0,0
8,3,348,1,1,India,Rohit Sharma,Ollie Robinson,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,2,0,133187,-49.57,36.50,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,3,1,1,0,0,0,0,0,0,0,0,0
9,4,348,1,1,India,Rohit Sharma,Ollie Robinson,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,2,0,133188,-49.57,36.50,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,4,1,1,0,0,0,0,0,0,0,0,0
10,5,348,1,1,India,Rohit Sharma,Ollie Robinson,,2,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.5,1,2,0,133189,6.14,175.55,2,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,5,1,3,0,0,0,0,0,0,0,0,0
11,6,348,1,1,India,Rohit Sharma,Ollie Robinson,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,2,0,133190,6.14,175.55,0,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,6,1,3,0,0,0,0,0,0,0,0,0
12,1,348,1,1,India,K L Rahul,James Anderson,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,2,0,133191,6.14,175.55,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,1,2,3,0,1,0,0,0,0,0,0,0
13,2,348,1,1,India,K L Rahul,James Anderson,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,2,0,133192,6.14,175.55,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,2,2,3,0,0,0,0,0,0,0,0,0
14,3,348,1,1,India,K L Rahul,James Anderson,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,2,0,133193,6.14,175.55,0,0,,41,INSWINGER,105,LEFT ALONE,0,0,3,2,3,0,0,0,0,0,0,0,0,0
15,4,348,1,1,India,K L Rahul,James Anderson,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,2,0,133194,-44.05,-24.73,0,0,,42,OUTSWINGER,50,BACKFOOT DEFENCE,0,0,4,2,3,0,0,0,0,0,0,0,0,0
16,5,348,1,1,India,K L Rahul,James Anderson,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,2,0,133195,-44.05,-24.73,0,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,5,2,3,0,0,0,0,0,0,0,0,0
17,6,348,1,1,India,K L Rahul,James Anderson,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,1,2,0,133196,-44.05,-24.73,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,6,2,3,0,0,0,0,0,0,0,0,0
18,1,348,1,1,India,Rohit Sharma,Ollie Robinson,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,1,2,0,133197,-44.05,-24.73,0,0,,43,NIPBACKER,105,LEFT ALONE,0,0,1,3,3,0,1,0,0,0,0,0,0,0
19,2,348,1,1,India,Rohit Sharma,Ollie Robinson,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,1,2,0,133198,-44.05,-24.73,0,0,,37,NIPPED AWAY,49,FORWARD DEFENCE,0,0,2,3,3,0,0,0,0,0,0,0,0,0
20,3,348,1,1,India,Rohit Sharma,Ollie Robinson,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,2,0,133199,-44.05,-24.73,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,3,3,0,0,0,0,0,0,0,0,0
21,4,348,1,1,India,Rohit Sharma,Ollie Robinson,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,2,0,133200,-44.05,-24.73,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,4,3,3,0,0,0,0,0,0,0,0,0
22,5,348,1,1,India,Rohit Sharma,Ollie Robinson,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.5,1,2,0,133201,-75.82,42.95,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,5,3,3,0,0,0,0,0,0,0,0,0
23,6,348,1,1,India,Rohit Sharma,Ollie Robinson,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,2,0,133202,-75.82,42.95,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,6,3,3,0,0,0,0,0,0,0,0,0
24,1,348,1,1,India,K L Rahul,James Anderson,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,2,0,133203,35.61,19.93,0,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,1,4,3,0,1,0,0,0,0,0,0,0
25,2,348,1,1,India,K L Rahul,James Anderson,,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.2,1,2,0,133204,-80.42,28.22,1,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,2,4,4,0,0,0,0,0,0,0,0,0
26,3,348,1,1,India,Rohit Sharma,James Anderson,,5,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.3,1,2,0,133205,137.82,-42.69,2,0,,39,ANGLED IN,40,FLICK,0,0,3,4,6,0,0,0,0,0,0,0,0,0
27,4,348,1,1,India,Rohit Sharma,James Anderson,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.4,1,2,0,133206,-59.24,-16.45,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,4,4,6,0,0,0,0,0,0,0,0,0
28,5,348,1,1,India,Rohit Sharma,James Anderson,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.5,1,2,0,133207,-59.24,-16.45,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,5,4,6,0,0,0,0,0,0,0,0,0
29,6,348,1,1,India,Rohit Sharma,James Anderson,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,1,2,0,133208,-59.24,-16.45,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,6,4,6,0,0,0,0,0,0,0,0,0
30,1,348,1,1,India,K L Rahul,Ollie Robinson,,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.1,1,2,0,133209,-58.32,32.82,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,1,5,6,0,1,0,0,0,0,0,0,0
31,2,348,1,1,India,K L Rahul,Ollie Robinson,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.2,1,2,0,133210,-58.32,32.82,0,0,,37,NIPPED AWAY,49,FORWARD DEFENCE,0,0,2,5,6,0,0,0,0,0,0,0,0,0
32,3,348,1,1,India,K L Rahul,Ollie Robinson,,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.3,1,2,0,133211,115.26,-56.04,1,0,,39,ANGLED IN,40,FLICK,0,0,3,5,7,0,0,0,0,0,0,0,0,0
