,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,430,1,1,India,Ruturaj Gaikwad,Marco Jansen,,1,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.1,2,1,1,217397,,,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,1,0,1,0,Outside Leg stump,Good Length,1,0,0,0,0,0,0,0
1,2,430,1,1,India,Ruturaj Gaikwad,Marco Jansen,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,217398,83.49,40.65,1,0,,41,INSWINGER,27,FORWARD PUSH,0,0,2,0,2,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
2,3,430,1,1,India,Ishan Kishan,Marco Jansen,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,217399,83.49,40.65,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,0,2,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,430,1,1,India,Ishan Kishan,Marco Jansen,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,2,1,0,217400,-188.62,82.09,4,0,,42,OUTSWINGER,40,FRONTFOOT FLICK,0,0,4,0,6,0,Off stump,Full Length,0,0,0,0,0,0,0,0
4,5,430,1,1,India,Ishan Kishan,Marco Jansen,,1,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,217401,120.33,12.10,2,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,5,0,8,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
5,6,430,1,1,India,Ishan Kishan,Marco Jansen,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,2,1,0,217402,120.33,12.10,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,6,0,8,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,7,430,1,1,India,Ishan Kishan,Marco Jansen,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,217403,120.33,12.10,0,0,,42,OUTSWINGER,36,CUT SHOT,0,0,7,0,8,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
7,1,430,1,1,India,Ruturaj Gaikwad,Lungi Ngidi,,2,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.1,2,1,1,217404,120.33,12.10,1,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,1,1,9,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
8,2,430,1,1,India,Ruturaj Gaikwad,Lungi Ngidi,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,217405,-78.12,-27.96,0,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,2,1,9,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
9,3,430,1,1,India,Ruturaj Gaikwad,Lungi Ngidi,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,217406,-14.58,9.80,0,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,3,1,9,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
