,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,546,1,52,India Women,Shafali Verma,Udeshika Prabodhani,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,222291,,,0,0,,38,STRAIGHT BALL,105,LEFT ALONE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,546,1,52,India Women,Shafali Verma,Udeshika Prabodhani,,1,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.2,2,1,1,222309,,,1,0,,,Knuckleball,,,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,546,1,52,India Women,Shafali Verma,Udeshika Prabodhani,,1,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.2,2,1,1,222310,,,1,0,,,Knuckleball,,,0,0,3,0,2,0,0,0,0,0,0,0,0,0
3,4,546,1,52,India Women,Shafali Verma,Udeshika Prabodhani,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,222292,54.03,48.94,1,0,,,Knuckleball,,,0,0,4,0,3,0,0,0,0,0,0,0,0,0
4,5,546,1,52,India Women,Smriti Mandhana,Udeshika Prabodhani,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,222293,-68.45,50.78,1,0,,,Knuckleball,,,0,0,5,0,4,0,0,0,0,0,0,0,0,0
5,6,546,1,52,India Women,Shafali Verma,Udeshika Prabodhani,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,222294,-68.45,50.78,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,6,0,4,0,0,0,0,0,0,0,0,0
6,7,546,1,52,India Women,Shafali Verma,Udeshika Prabodhani,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,222295,-74.90,26.83,0,0,,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,7,0,4,0,0,0,0,0,0,0,0,0
7,8,546,1,52,India Women,Shafali Verma,Udeshika Prabodhani,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,222296,-49.11,97.28,1,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,8,0,5,0,0,0,0,0,0,0,0,0
8,1,546,1,52,India Women,Shafali Verma,Sugandika Kumari,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,222297,-31.62,37.42,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,1,1,5,0,1,0,0,0,0,0,0,0
9,2,546,1,52,India Women,Shafali Verma,Sugandika Kumari,,2,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.2,1,1,0,222298,-18.26,205.02,4,0,,39,ANGLED IN,53,FRONTFOOT STRAIGHT DRIVE,0,0,2,1,9,0,0,0,0,0,0,0,0,0
10,3,546,1,52,India Women,Shafali Verma,Sugandika Kumari,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,222299,-71.21,31.90,1,0,,,Knuckleball,,,0,0,3,1,10,0,0,0,0,0,0,0,0,0
