,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,425,1,6,Sri Lanka,Pathum Nissanka,Bhuvneshwar Kumar,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.1,2,1,0,183519,,,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,425,1,6,Sri Lanka,Pathum Nissanka,Bhuvneshwar Kumar,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0.2,2,1,0,183520,-74.44,-81.83,1,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,425,1,6,Sri Lanka,Danushka Gunathilaka,Bhuvneshwar Kumar,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.3,2,1,0,183521,-74.44,-81.83,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,3,0,1,0,0,0,0,0,0,0,0,0
3,4,425,1,6,Sri Lanka,Danushka Gunathilaka,Bhuvneshwar Kumar,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0.4,2,1,0,183522,-56.48,54.46,1,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,4,0,2,0,0,0,0,0,0,0,0,0
4,5,425,1,6,Sri Lanka,Pathum Nissanka,Bhuvneshwar Kumar,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.5,2,1,0,183523,-56.48,54.46,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,5,0,2,0,0,0,0,0,0,0,0,0
5,6,425,1,6,Sri Lanka,Pathum Nissanka,Bhuvneshwar Kumar,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.6,2,1,0,183524,-49.57,11.64,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,6,0,2,0,0,0,0,0,0,0,0,0
6,1,425,1,6,Sri Lanka,Danushka Gunathilaka,Jasprit Bumrah,,2,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,,,,0,1.1,2,1,1,183525,-49.57,11.64,1,0,,41,INSWINGER,105,LEFT ALONE,0,0,1,1,3,0,1,0,0,0,0,0,0,0
7,2,425,1,6,Sri Lanka,Danushka Gunathilaka,Jasprit Bumrah,,2,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,,,,0,1.1,2,1,1,183526,-49.57,11.64,1,0,,41,INSWINGER,105,LEFT ALONE,0,0,2,1,4,0,0,0,0,0,0,0,0,0
8,3,425,1,6,Sri Lanka,Danushka Gunathilaka,Jasprit Bumrah,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.1,2,1,0,183527,43.44,-21.51,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,3,1,4,0,0,0,0,0,0,0,0,0
9,4,425,1,6,Sri Lanka,Danushka Gunathilaka,Jasprit Bumrah,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.2,2,1,0,183528,78.43,36.96,0,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,4,1,4,0,0,0,0,0,0,0,0,0
