,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1128,1,1,India,Rohit Sharma,Dilshan Madushanka,,1,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.1,1,1,0,386104,80.73,-126.95,4,0,,41,INSWINGER,54,LEG GLANCE,0,0,1,0,4,0,Leg stump,Full Length,1,0,0,0,0,0,0,0
1,2,1128,1,1,India,Rohit Sharma,Dilshan Madushanka,,1,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,0.2,1,1,0,386105,80.73,-126.95,0,0,,8,OFF CUTTER,49,FORWARD DEFENCE,0,0,2,0,4,1,Middle stump,Full Length,2,0,0,0,0,0,0,0
2,3,1128,1,1,India,Virat Kohli,Dilshan Madushanka,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,386106,42.51,-53.74,0,0,,30,ANGLED ACROSS,54,LEG GLANCE,0,0,3,0,4,1,Leg stump,Full Length,3,0,0,0,0,0,0,0
3,4,1128,1,1,India,Virat Kohli,Dilshan Madushanka,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,386107,8.44,55.84,0,0,,8,OFF CUTTER,49,FORWARD DEFENCE,0,0,4,0,4,1,Leg stump,Good Length,0,0,0,0,0,0,0,0
4,5,1128,1,1,India,Virat Kohli,Dilshan Madushanka,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,386108,-33.92,106.95,0,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,5,0,4,1,Off stump,Full Length,0,0,0,0,0,0,0,0
5,6,1128,1,1,India,Virat Kohli,Dilshan Madushanka,,1,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.6,1,1,0,386109,36.07,-146.29,4,0,,38,STRAIGHT BALL,54,LEG GLANCE,0,0,6,0,8,1,Outside Leg stump,Full Length,0,0,0,0,0,0,0,0
6,1,1128,1,1,India,Shubman Gill,Dushmantha Chameera,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,386110,-64.77,-20.59,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,1,1,8,1,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,1128,1,1,India,Shubman Gill,Dushmantha Chameera,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,386111,-32.08,25.45,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,2,1,8,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,1128,1,1,India,Shubman Gill,Dushmantha Chameera,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,386112,-66.15,34.20,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,3,1,8,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,1128,1,1,India,Shubman Gill,Dushmantha Chameera,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,386113,-66.15,34.20,0,0,,38,STRAIGHT BALL,105,LEFT ALONE,0,0,4,1,8,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
