,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.1,2,1,0,174203,,,0,0,,,Knuckleball,105,LEFT ALONE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,1,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,,,,0,0.2,2,1,1,174204,,,1,0,,,Knuckleball,105,LEFT ALONE,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,1,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,,,,0,0.2,2,1,0,174205,-167.90,-35.32,4,0,,,Knuckleball,36,CUT SHOT,0,0,3,0,5,0,0,0,0,0,0,0,0,0
3,4,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,1,3,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,,,,0,0.3,2,1,1,174206,-167.90,-35.32,1,0,,,Knuckleball,105,LEFT ALONE,0,0,4,0,6,0,0,0,0,0,0,0,0,0
4,5,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.3,2,1,0,174207,-86.41,-7.24,0,0,,,Knuckleball,36,CUT SHOT,0,0,5,0,6,0,0,0,0,0,0,0,0,0
5,6,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.4,2,1,0,174208,-86.41,-7.24,0,0,,,Knuckleball,105,LEFT ALONE,0,0,6,0,6,0,0,0,0,0,0,0,0,0
6,7,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.5,2,1,0,174209,-84.56,-27.96,0,0,,,Knuckleball,36,CUT SHOT,0,0,7,0,6,0,0,0,0,0,0,0,0,0
7,8,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.6,2,1,0,174210,-84.56,-27.96,0,0,,,Knuckleball,105,LEFT ALONE,0,0,8,0,6,0,0,0,0,0,0,0,0,0
8,1,434,1,65,India U19,Harnoor Singh Pannu,Christopher Kidega,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.1,2,1,0,174211,65.54,31.44,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,1,1,6,0,1,0,0,0,0,0,0,0
9,2,434,1,65,India U19,Harnoor Singh Pannu,Christopher Kidega,,2,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,,,,0,1.2,2,1,0,174212,-147.18,-76.76,4,0,,,Knuckleball,40,FLICK,0,0,2,1,10,0,0,0,0,0,0,0,0,0
10,3,434,1,65,India U19,Harnoor Singh Pannu,Christopher Kidega,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.3,2,1,0,174213,-147.18,-76.76,0,0,,,Knuckleball,105,LEFT ALONE,0,0,3,1,10,0,0,0,0,0,0,0,0,0
11,4,434,1,65,India U19,Harnoor Singh Pannu,Christopher Kidega,,2,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,,,,0,1.4,2,1,0,174214,-152.71,96.82,2,0,,,Knuckleball,47,ON DRIVE,0,0,4,1,12,0,0,0,0,0,0,0,0,0
12,5,434,1,65,India U19,Harnoor Singh Pannu,Christopher Kidega,,2,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,,,,0,1.5,2,1,0,174215,-135.67,44.33,2,0,,,Knuckleball,40,FLICK,0,0,5,1,14,0,0,0,0,0,0,0,0,0
13,6,434,1,65,India U19,Harnoor Singh Pannu,Christopher Kidega,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.6,2,1,0,174216,-51.87,52.62,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,6,1,14,0,0,0,0,0,0,0,0,0
14,1,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,2.1,2,1,0,174217,-51.87,52.62,0,0,,,Knuckleball,105,LEFT ALONE,0,0,1,2,14,0,1,0,0,0,0,0,0,0
15,2,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,2.2,2,1,0,174218,-51.87,52.62,0,0,,,Knuckleball,105,LEFT ALONE,0,0,2,2,14,0,0,0,0,0,0,0,0,0
16,3,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,2.3,2,1,0,174219,-51.87,52.62,0,0,,,Knuckleball,105,LEFT ALONE,0,0,3,2,14,0,0,0,0,0,0,0,0,0
17,4,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,2.4,2,1,0,174220,-41.28,111.09,0,0,,,Knuckleball,84,OFF DRIVE,0,0,4,2,14,0,0,0,0,0,0,0,0,0
18,5,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,2.5,2,1,0,174221,-41.28,111.09,0,0,,,Knuckleball,105,LEFT ALONE,0,0,5,2,14,0,0,0,0,0,0,0,0,0
19,6,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,3,6,3,3,3,0,0,1,0,0,0,0,0,0,0,0,,,,0,2.6,2,1,0,174222,71.98,176.47,3,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,2,17,0,0,0,0,0,0,0,0,0
20,1,434,1,65,India U19,Angkrish Raghuvanshi,Christopher Kidega,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,3.1,2,1,0,174223,-67.07,26.37,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,1,3,17,0,1,0,0,0,0,0,0,0
21,2,434,1,65,India U19,Angkrish Raghuvanshi,Christopher Kidega,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,3.2,2,1,0,174224,-67.07,26.37,0,0,,,Knuckleball,105,LEFT ALONE,0,0,2,3,17,0,0,0,0,0,0,0,0,0
22,3,434,1,65,India U19,Angkrish Raghuvanshi,Christopher Kidega,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,3.3,2,1,0,174225,-67.07,26.37,0,0,,,Knuckleball,105,LEFT ALONE,0,0,3,3,17,0,0,0,0,0,0,0,0,0
23,4,434,1,65,India U19,Angkrish Raghuvanshi,Christopher Kidega,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,3.4,2,1,0,174226,-62.46,23.61,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,4,3,17,0,0,0,0,0,0,0,0,0
24,5,434,1,65,India U19,Angkrish Raghuvanshi,Christopher Kidega,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,3.5,2,1,0,174227,-62.46,23.61,0,0,,,Knuckleball,96,Slice,0,0,5,3,17,0,0,0,0,0,0,0,0,0
25,6,434,1,65,India U19,Angkrish Raghuvanshi,Christopher Kidega,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,3.6,2,1,0,174228,-62.46,23.61,0,0,,,Knuckleball,105,LEFT ALONE,0,0,6,3,17,0,0,0,0,0,0,0,0,0
26,1,434,1,65,India U19,Harnoor Singh Pannu,Juma Miyaji,,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,4.1,2,1,0,174229,-95.62,-39.01,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,4,18,0,1,0,0,0,0,0,0,0
27,2,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,5,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,,,,0,4.2,2,1,1,174230,-95.62,-39.01,1,0,,,Knuckleball,105,LEFT ALONE,0,0,2,4,19,0,0,0,0,0,0,0,0,0
28,3,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,4.2,2,1,0,174231,-95.62,-39.01,0,0,,,Knuckleball,40,FLICK,0,0,3,4,19,0,0,0,0,0,0,0,0,0
29,4,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,4.3,2,1,0,174232,-77.20,-29.34,0,0,,,Knuckleball,36,CUT SHOT,0,0,4,4,19,0,0,0,0,0,0,0,0,0
30,5,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,5,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,,,,0,4.4,2,1,0,174233,-149.49,-61.57,4,0,,,Knuckleball,36,CUT SHOT,0,0,5,4,23,0,0,0,0,0,0,0,0,0
31,6,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,4.5,2,1,0,174234,-149.49,-61.57,0,0,,,Knuckleball,105,LEFT ALONE,0,0,6,4,23,0,0,0,0,0,0,0,0,0
32,7,434,1,65,India U19,Angkrish Raghuvanshi,Juma Miyaji,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,4.6,2,1,0,174235,12.59,21.77,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,7,4,23,0,0,0,0,0,0,0,0,0
33,1,434,1,65,India U19,Harnoor Singh Pannu,Christopher Kidega,,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,5.1,2,1,0,174236,12.59,21.77,0,0,,,Knuckleball,105,LEFT ALONE,0,0,1,5,23,0,1,0,0,0,0,0,0,0
34,2,434,1,65,India U19,Harnoor Singh Pannu,Christopher Kidega,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,5.2,2,1,0,174237,78.43,50.78,0,0,,,Knuckleball,36,CUT SHOT,0,0,2,5,23,0,0,0,0,0,0,0,0,0
35,3,434,1,65,India U19,Harnoor Singh Pannu,Christopher Kidega,,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,5.3,2,1,0,174238,141.97,74.72,1,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,3,5,24,0,0,0,0,0,0,0,0,0
