,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,129276,-129.50,48.00,2,0,,42,OUTSWINGER,52,BACKFOOT COVERDRIVE,0,0,1,0,2,0,1,0,0,0,0,0,0,0
1,2,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,129277,-129.50,48.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2,3,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,129278,-129.50,48.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,0,2,0,0,0,0,0,0,0,0,0
3,4,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,129279,-37.00,27.50,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,4,0,2,0,0,0,0,0,0,0,0,0
4,5,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,1,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.5,1,1,1,129280,-37.00,27.50,1,0,,41,INSWINGER,40,FLICK,0,0,5,0,3,0,0,0,0,0,0,0,0,0
5,6,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,129281,51.00,52.50,1,0,,41,INSWINGER,27,FORWARD PUSH,0,0,6,0,4,0,0,0,0,0,0,0,0,0
6,7,341,1,6,Sri Lanka,Minod Bhanuka,Bhuvneshwar Kumar,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,129282,51.00,52.50,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,7,0,4,0,0,0,0,0,0,0,0,0
7,1,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,129283,51.00,52.50,0,0,,42,OUTSWINGER,50,BACKFOOT DEFENCE,0,0,1,1,4,0,1,0,0,0,0,0,0,0
8,2,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,129284,-140.00,52.50,2,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,2,1,6,0,0,0,0,0,0,0,0,0
9,3,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,129285,-170.50,99.00,4,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,3,1,10,0,0,0,0,0,0,0,0,0
10,4,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.4,1,1,0,129286,164.00,-71.00,4,0,,,Knuckleball,40,FLICK,0,0,4,1,14,0,0,0,0,0,0,0,0,0
11,5,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,129287,-84.00,90.50,0,0,,,Knuckleball,84,OFF DRIVE,0,0,5,1,14,0,0,0,0,0,0,0,0,0
12,6,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,129288,-84.00,90.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,6,1,14,0,0,0,0,0,0,0,0,0
13,1,341,1,6,Sri Lanka,Minod Bhanuka,Bhuvneshwar Kumar,,3,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,129289,-125.00,-7.00,2,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,2,16,0,1,0,0,0,0,0,0,0
14,2,341,1,6,Sri Lanka,Minod Bhanuka,Bhuvneshwar Kumar,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,129290,-125.00,-7.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,2,2,16,0,0,0,0,0,0,0,0,0
15,3,341,1,6,Sri Lanka,Minod Bhanuka,Bhuvneshwar Kumar,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,129291,-68.00,4.00,0,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,3,2,16,0,0,0,0,0,0,0,0,0
16,4,341,1,6,Sri Lanka,Minod Bhanuka,Bhuvneshwar Kumar,,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,129292,-62.00,-39.00,1,0,,,Knuckleball,40,FLICK,0,0,4,2,17,0,0,0,0,0,0,0,0,0
17,5,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,129293,-52.00,29.00,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,5,2,17,0,0,0,0,0,0,0,0,0
18,6,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,3,6,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,129294,154.00,-11.50,3,0,,,Knuckleball,40,FLICK,0,0,6,2,20,0,0,0,0,0,0,0,0,0
19,1,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,129295,54.00,59.50,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,3,21,0,1,0,0,0,0,0,0,0
20,2,341,1,6,Sri Lanka,Minod Bhanuka,Deepak Chahar,,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,129296,-70.50,-98.00,1,0,,,Knuckleball,58,PULL SHOT,0,0,2,3,22,0,0,0,0,0,0,0,0,0
21,3,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,129297,-83.50,-14.50,0,0,,,Knuckleball,59,SQUARE DRIVE,0,0,3,3,22,0,0,0,0,0,0,0,0,0
22,4,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,129298,-83.50,-14.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,3,22,0,0,0,0,0,0,0,0,0
23,5,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,129299,114.00,-18.50,1,0,,,Knuckleball,47,ON DRIVE,0,0,5,3,23,0,0,0,0,0,0,0,0,0
24,6,341,1,6,Sri Lanka,Minod Bhanuka,Deepak Chahar,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,129300,114.00,-18.50,0,0,,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,6,3,23,0,0,0,0,0,0,0,0,0
25,1,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,129301,114.00,-18.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,1,4,23,0,1,0,0,0,0,0,0,0
26,2,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,129302,114.00,-18.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,4,23,0,0,0,0,0,0,0,0,0
27,3,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,129303,-53.50,21.00,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,3,4,23,0,0,0,0,0,0,0,0,0
28,4,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.4,1,1,0,129304,-53.50,21.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,4,4,23,0,0,0,0,0,0,0,0,0
29,5,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,129305,27.50,99.00,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,5,4,23,0,0,0,0,0,0,0,0,0
30,6,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,5,6,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,4.6,1,1,1,129306,27.50,99.00,1,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,6,4,24,0,0,0,0,0,0,0,0,0
31,7,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,5,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,129307,134.50,-6.00,2,0,,,Knuckleball,40,FLICK,0,0,7,4,26,0,0,0,0,0,0,0,0,0
32,1,341,1,6,Sri Lanka,Minod Bhanuka,Deepak Chahar,,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.1,1,1,0,129308,134.50,-6.00,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,1,5,26,0,1,0,0,0,0,0,0,0
33,2,341,1,6,Sri Lanka,Minod Bhanuka,Deepak Chahar,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.2,1,1,0,129309,134.50,-6.00,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,2,5,26,0,0,0,0,0,0,0,0,0
34,3,341,1,6,Sri Lanka,Minod Bhanuka,Deepak Chahar,,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,129310,134.50,-6.00,0,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,3,5,26,0,0,0,0,0,0,0,0,0
35,4,341,1,6,Sri Lanka,Minod Bhanuka,Deepak Chahar,,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.4,1,1,0,129311,64.50,19.00,0,0,,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,4,5,26,0,0,0,0,0,0,0,0,0
36,5,341,1,6,Sri Lanka,Minod Bhanuka,Deepak Chahar,,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.5,1,1,0,129312,64.50,19.00,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,5,5,26,0,0,0,0,0,0,0,0,0
37,6,341,1,6,Sri Lanka,Minod Bhanuka,Deepak Chahar,,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.6,1,1,0,129313,34.00,43.00,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,6,5,26,0,0,0,0,0,0,0,0,0
38,1,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,129314,42.00,76.00,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,6,26,0,1,0,0,0,0,0,0,0
39,2,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,7,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,6.2,1,1,1,129315,42.00,76.00,1,0,,36,BOUNCER,105,LEFT ALONE,1,0,2,6,27,0,0,0,0,0,0,0,0,0
40,3,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,7,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,129316,93.50,88.50,2,0,,,Knuckleball,47,ON DRIVE,0,0,3,6,29,0,0,0,0,0,0,0,0,0
41,4,341,1,6,Sri Lanka,Avishka Fernando,Bhuvneshwar Kumar,,7,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,129317,-128.00,-71.00,3,0,,,Knuckleball,96,Slice,0,0,4,6,32,0,0,0,0,0,0,0,0,0
42,5,341,1,6,Sri Lanka,Minod Bhanuka,Bhuvneshwar Kumar,,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.4,1,1,0,129318,-31.50,42.00,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,5,6,32,0,0,0,0,0,0,0,0,0
43,6,341,1,6,Sri Lanka,Minod Bhanuka,Bhuvneshwar Kumar,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,129319,-38.00,21.00,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,6,32,0,0,0,0,0,0,0,0,0
44,7,341,1,6,Sri Lanka,Minod Bhanuka,Bhuvneshwar Kumar,,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,129320,17.00,98.00,0,0,,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,7,6,32,0,0,0,0,0,0,0,0,0
45,1,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.1,1,1,0,129321,17.00,98.00,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,7,32,0,1,0,0,0,0,0,0,0
46,2,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,129322,17.00,98.00,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,2,7,32,0,0,0,0,0,0,0,0,0
47,3,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.3,1,1,0,129323,-62.50,26.00,0,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,3,7,32,0,0,0,0,0,0,0,0,0
48,4,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.4,1,1,0,129324,-68.50,111.00,0,0,,,Knuckleball,84,OFF DRIVE,0,0,4,7,32,0,0,0,0,0,0,0,0,0
49,5,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,8,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,7.5,1,1,0,129325,162.00,-40.00,6,0,,,Knuckleball,40,FLICK,0,0,5,7,38,0,0,0,0,0,0,0,0,0
50,6,341,1,6,Sri Lanka,Avishka Fernando,Deepak Chahar,,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.6,1,1,0,129326,-41.00,-126.00,1,0,,39,ANGLED IN,44,GLIDE,0,0,6,7,39,0,0,0,0,0,0,0,0,0
51,1,341,1,6,Sri Lanka,Avishka Fernando,Hardik Pandya,,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.1,1,1,0,129327,-41.00,-126.00,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,1,8,39,0,1,0,0,0,0,0,0,0
52,2,341,1,6,Sri Lanka,Avishka Fernando,Hardik Pandya,,9,2,2 (NB),2,0,0,0,0,1,2,0,1,0,1,0,0,0,,,0,8.2,1,1,1,129328,-157.50,130.00,2,0,,,Knuckleball,40,FLICK,0,0,2,8,41,0,0,0,0,0,0,0,0,0
53,3,341,1,6,Sri Lanka,Minod Bhanuka,Hardik Pandya,,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.2,1,1,0,129329,7.00,-24.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,3,8,41,0,0,0,0,0,0,0,0,0
54,4,341,1,6,Sri Lanka,Minod Bhanuka,Hardik Pandya,,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.3,1,1,0,129330,7.00,-24.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,4,8,41,0,0,0,0,0,0,0,0,0
