,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,347,1,3,England,Rory Burns,Jasprit Bumrah,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,131652,,,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,347,1,3,England,Rory Burns,Jasprit Bumrah,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,131653,71.50,-12.50,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,3,347,1,3,England,Rory Burns,Jasprit Bumrah,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,131654,54.00,48.50,0,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3,4,347,1,3,England,Rory Burns,Jasprit Bumrah,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,131655,54.00,48.50,0,0,,37,NIPPED AWAY,49,FORWARD DEFENCE,0,0,4,0,0,0,0,0,0,0,0,0,0,0
4,5,347,1,3,England,Rory Burns,Jasprit Bumrah,,1,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Leg Before Wicket,WICKET,1,0.5,2,1,0,131656,54.00,48.50,0,0,,43,NIPBACKER,47,ON DRIVE,0,0,5,0,0,1,1,0,0,0,0,0,0,0
5,6,347,1,3,England,Zak Crawley,Jasprit Bumrah,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,131657,54.00,48.50,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,6,0,0,1,2,0,0,0,0,0,0,0
6,1,347,1,3,England,Dominic Sibley,Mohammad Shami,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,131658,54.00,48.50,0,0,,37,NIPPED AWAY,105,LEFT ALONE,0,0,1,1,0,1,3,0,0,0,0,0,0,0
7,2,347,1,3,England,Dominic Sibley,Mohammad Shami,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,131659,-47.50,52.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,2,1,0,1,0,0,0,0,0,0,0,0
8,3,347,1,3,England,Dominic Sibley,Mohammad Shami,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,131660,-47.50,52.00,0,0,,37,NIPPED AWAY,50,BACKFOOT DEFENCE,0,0,3,1,0,1,0,0,0,0,0,0,0,0
9,4,347,1,3,England,Dominic Sibley,Mohammad Shami,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,131661,-47.50,52.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,4,1,0,1,0,0,0,0,0,0,0,0
