,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,744,1,4,New Zealand,Finn Allen,Mohammad Shami,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,270349,,,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/New-Zealand-tour-of-India-ODI-Series-2022-23/India-VS-New-Zealand-(21-Jan-2023)/File_1-1-270349.png,42,OUTSWINGER,105,LEFT ALONE,0,0,1,0,0,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,744,1,4,New Zealand,Finn Allen,Mohammad Shami,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,270350,,,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,2,0,0,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,744,1,4,New Zealand,Finn Allen,Mohammad Shami,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,270351,-69.37,81.63,0,0,,42,OUTSWINGER,84,FRONTFOOT OFF DRIVE,0,0,3,0,0,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
3,4,744,1,4,New Zealand,Finn Allen,Mohammad Shami,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,270352,-16.42,51.24,0,0,,42,OUTSWINGER,50,BACKFOOT DEFENCE,0,0,4,0,0,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,744,1,4,New Zealand,Finn Allen,Mohammad Shami,,1,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,0.5,1,1,0,270353,-16.42,51.24,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/New-Zealand-tour-of-India-ODI-Series-2022-23/India-VS-New-Zealand-(21-Jan-2023)/File_1-1-270353.png,41,INSWINGER,47,FRONTFOOT ON DRIVE,0,0,5,0,0,1,Off stump,Good Length,1,0,0,0,0,0,0,0
5,6,744,1,4,New Zealand,Henry Nicholls,Mohammad Shami,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,270354,50.34,-7.24,0,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,6,0,0,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0
6,1,744,1,4,New Zealand,Devon Conway,Mohammed Siraj,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,270355,-97.46,21.31,1,0,,41,INSWINGER,27,FORWARD PUSH,0,0,1,1,1,1,Leg stump,Full Length,3,0,0,0,0,0,0,0
7,2,744,1,4,New Zealand,Henry Nicholls,Mohammed Siraj,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,270356,44.36,83.93,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,2,1,1,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,744,1,4,New Zealand,Henry Nicholls,Mohammed Siraj,,2,3,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,1.3,1,1,1,270357,44.36,83.93,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,3,1,2,1,Leg stump,Good Length,0,0,0,0,0,0,0,0
9,4,744,1,4,New Zealand,Devon Conway,Mohammed Siraj,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,270358,-73.97,-83.21,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,4,1,3,1,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
