,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,690,1,52,India Women,Shafali Verma,Nattaya Boochatham,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,253302,35.15,22.23,0,0,,25,OFF SPIN,27,FORWARD PUSH,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,690,1,52,India Women,Shafali Verma,Nattaya Boochatham,,1,2,2 (BY),2,0,0,0,0,1,2,0,0,1,0,0,0,0,,,0,0.2,1,1,1,253305,35.15,22.23,2,0,,,Knuckleball,74,STEP DOWN ON DRIVE,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2,3,690,1,52,India Women,Shafali Verma,Nattaya Boochatham,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,253306,35.15,22.23,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,3,0,2,0,0,0,0,0,0,0,0,0
3,4,690,1,52,India Women,Shafali Verma,Nattaya Boochatham,,1,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,253308,-99.30,-22.89,2,0,,,Knuckleball,94,STEP DOWN LOFTED ON DRIVE,0,0,4,0,4,0,0,0,0,0,0,0,0,0
4,5,690,1,52,India Women,Shafali Verma,Nattaya Boochatham,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,253310,-56.48,97.74,0,0,,,Knuckleball,6,BACKFOOT OFF DRIVE,0,0,5,0,4,0,0,0,0,0,0,0,0,0
5,6,690,1,52,India Women,Shafali Verma,Nattaya Boochatham,,1,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,253312,141.97,-11.38,2,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,6,0,6,0,0,0,0,0,0,0,0,0
6,1,690,1,52,India Women,Smriti Mandhana,Chanida Sutthiruang,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,253314,71.98,-39.01,0,0,,,Knuckleball,36,CUT SHOT,0,0,1,1,6,0,1,0,0,0,0,0,0,0
7,2,690,1,52,India Women,Smriti Mandhana,Chanida Sutthiruang,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,253316,71.98,-39.01,0,0,,,Knuckleball,89,STEP DOWN COVER DRIVE,0,0,2,1,6,0,0,0,0,0,0,0,0,0
8,3,690,1,52,India Women,Smriti Mandhana,Chanida Sutthiruang,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,253318,-147.64,169.11,4,0,,,Knuckleball,101,BACKFOOT ON DRIVE,0,0,3,1,10,0,0,0,0,0,0,0,0,0
9,4,690,1,52,India Women,Smriti Mandhana,Chanida Sutthiruang,,2,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.4,1,1,1,253320,-147.64,169.11,1,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,4,1,11,0,0,0,0,0,0,0,0,0
