,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,419,1,7,West Indies,Brandon King,Bhuvneshwar Kumar,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.1,1,1,0,180593,,,0,0,,42,OUTSWINGER,84,OFF DRIVE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,419,1,7,West Indies,Brandon King,Bhuvneshwar Kumar,,1,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,,,,0,0.2,1,1,0,180594,-184.02,32.82,4,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,2,0,4,0,0,0,0,0,0,0,0,0
2,3,419,1,7,West Indies,Brandon King,Bhuvneshwar Kumar,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.3,1,1,0,180595,-5.37,54.92,0,0,,37,NIPPED AWAY,27,FORWARD PUSH,0,0,3,0,4,0,0,0,0,0,0,0,0,0
3,4,419,1,7,West Indies,Brandon King,Bhuvneshwar Kumar,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.4,1,1,0,180596,-5.37,54.92,0,0,,37,NIPPED AWAY,49,FORWARD DEFENCE,0,0,4,0,4,0,0,0,0,0,0,0,0,0
4,5,419,1,7,West Indies,Brandon King,Bhuvneshwar Kumar,,1,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.5,1,1,0,180597,-83.18,-30.72,0,0,,37,NIPPED AWAY,74,SD ON,0,0,5,0,4,1,1,0,0,0,0,0,0,0
5,6,419,1,7,West Indies,Nicholas Pooran,Bhuvneshwar Kumar,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.6,1,1,0,180598,-83.18,-30.72,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,6,0,4,1,2,0,0,0,0,0,0,0
6,1,419,1,7,West Indies,Kyle Mayers,Deepak Chahar,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,,,,0,1.1,1,1,0,180599,-167.90,104.19,4,0,,41,INSWINGER,84,OFF DRIVE,0,0,1,1,8,1,3,0,0,0,0,0,0,0
7,2,419,1,7,West Indies,Kyle Mayers,Deepak Chahar,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.2,1,1,0,180600,83.49,47.55,0,0,,30,ANGLED ACROSS,52,BACKFOOT COVERDRIVE,0,0,2,1,8,1,0,0,0,0,0,0,0,0
8,3,419,1,7,West Indies,Kyle Mayers,Deepak Chahar,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.3,1,1,0,180601,83.49,47.55,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,1,8,1,0,0,0,0,0,0,0,0
9,4,419,1,7,West Indies,Kyle Mayers,Deepak Chahar,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.4,1,1,0,180602,83.49,47.55,0,0,,42,OUTSWINGER,84,OFF DRIVE,0,0,4,1,8,1,0,0,0,0,0,0,0,0
10,5,419,1,7,West Indies,Kyle Mayers,Deepak Chahar,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.5,1,1,0,180603,83.49,47.55,0,0,,41,INSWINGER,51,FRONTFOOT COVERDRIVE,0,0,5,1,8,1,0,0,0,0,0,0,0,0
11,6,419,1,7,West Indies,Kyle Mayers,Deepak Chahar,,2,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,,,,0,1.6,1,1,0,180604,-186.32,35.58,4,0,,41,INSWINGER,37,SD FLICK,0,0,6,1,12,1,0,0,0,0,0,0,0,0
12,1,419,1,7,West Indies,Nicholas Pooran,Bhuvneshwar Kumar,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,2.1,1,1,0,180605,31.92,-18.29,0,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,1,2,12,1,1,0,0,0,0,0,0,0
13,2,419,1,7,West Indies,Nicholas Pooran,Bhuvneshwar Kumar,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,2.2,1,1,0,180606,-64.77,44.79,1,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,2,2,13,1,0,0,0,0,0,0,0,0
14,3,419,1,7,West Indies,Kyle Mayers,Bhuvneshwar Kumar,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,2.3,1,1,0,180607,23.64,-38.09,0,0,,43,NIPBACKER,50,BACKFOOT DEFENCE,0,0,3,2,13,1,0,0,0,0,0,0,0,0
