,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,636,1,1,India,K L Rahul,Josh Hazlewood,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,243880,83.03,-90.12,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2,636,1,1,India,Rohit Sharma,Josh Hazlewood,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,243881,-66.15,19.47,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,636,1,1,India,Rohit Sharma,Josh Hazlewood,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,243882,61.85,95.90,1,0,,39,ANGLED IN,122,STEP DOWN LOFTED OFF DRIVE,0,0,3,0,2,0,0,0,0,0,0,0,0,0
3,4,636,1,1,India,K L Rahul,Josh Hazlewood,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,243883,61.85,95.90,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,4,0,2,0,0,0,0,0,0,0,0,0
4,5,636,1,1,India,K L Rahul,Josh Hazlewood,,1,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,243884,134.14,-44.99,2,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,5,0,4,0,0,0,0,0,0,0,0,0
5,6,636,1,1,India,K L Rahul,Josh Hazlewood,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,243885,45.74,90.83,0,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,6,0,4,0,0,0,0,0,0,0,0,0
6,1,636,1,1,India,Rohit Sharma,Pat Cummins,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,243886,-30.23,19.93,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,1,1,4,0,1,0,0,0,0,0,0,0
7,2,636,1,1,India,Rohit Sharma,Pat Cummins,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,243887,-82.72,-16.91,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,2,1,4,0,0,0,0,0,0,0,0,0
8,3,636,1,1,India,Rohit Sharma,Pat Cummins,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,243888,-82.72,-16.91,0,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,3,1,4,0,0,0,0,0,0,0,0,0
9,4,636,1,1,India,Rohit Sharma,Pat Cummins,,2,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1.4,1,1,0,243889,133.68,-100.71,6,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,4,1,10,0,0,0,0,0,0,0,0,0
10,5,636,1,1,India,Rohit Sharma,Pat Cummins,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,243890,133.68,-100.71,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,5,1,10,0,0,0,0,0,0,0,0,0
11,6,636,1,1,India,Rohit Sharma,Pat Cummins,,2,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.6,1,1,0,243891,-197.37,30.98,4,0,,39,ANGLED IN,114,STEP DOWN LOFTED COVER DRIVE,0,0,6,1,14,0,0,0,0,0,0,0,0,0
12,1,636,1,1,India,K L Rahul,Josh Hazlewood,,3,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2.1,1,1,0,243892,189.85,64.59,6,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,1,2,20,0,1,0,0,0,0,0,0,0
13,2,636,1,1,India,K L Rahul,Josh Hazlewood,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,243893,189.85,64.59,0,0,,39,ANGLED IN,36,CUT SHOT,0,0,2,2,20,0,0,0,0,0,0,0,0,0
14,3,636,1,1,India,K L Rahul,Josh Hazlewood,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,243894,151.18,-12.30,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,3,2,21,0,0,0,0,0,0,0,0,0
15,4,636,1,1,India,Rohit Sharma,Josh Hazlewood,,3,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,2.4,1,1,0,243895,129.54,-19.21,0,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,4,2,21,1,1,0,0,0,0,0,0,0
16,5,636,1,1,India,K L Rahul,Josh Hazlewood,,3,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.5,1,1,0,243896,-62.92,-138.00,4,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,5,2,25,1,2,0,0,0,0,0,0,0
17,6,636,1,1,India,K L Rahul,Josh Hazlewood,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,243897,-62.92,-138.00,0,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,6,2,25,1,0,0,0,0,0,0,0,0
18,1,636,1,1,India,Virat Kohli,Adam Zampa,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,243898,-62.92,-138.00,0,0,,24,LEG SPIN,27,FORWARD PUSH,0,0,1,3,25,1,1,0,0,0,0,0,0,0
19,2,636,1,1,India,Virat Kohli,Adam Zampa,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,243899,-69.37,21.31,0,0,,28,GOOGLY,27,FORWARD PUSH,0,0,2,3,25,1,0,0,0,0,0,0,0,0
20,3,636,1,1,India,Virat Kohli,Adam Zampa,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,243900,-44.05,77.94,0,0,,24,LEG SPIN,27,FORWARD PUSH,0,0,3,3,25,1,0,0,0,0,0,0,0,0
21,4,636,1,1,India,Virat Kohli,Adam Zampa,,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,243901,54.49,131.35,1,0,,24,LEG SPIN,27,FORWARD PUSH,0,0,4,3,26,1,0,0,0,0,0,0,0,0
22,5,636,1,1,India,K L Rahul,Adam Zampa,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,243902,-93.31,25.91,0,0,,24,LEG SPIN,51,FRONTFOOT COVERDRIVE,0,0,5,3,26,1,0,0,0,0,0,0,0,0
23,6,636,1,1,India,K L Rahul,Adam Zampa,,4,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.6,1,1,0,243903,-176.19,-52.36,4,0,,24,LEG SPIN,15,LOFTED COVER DRIVE,0,0,6,3,30,1,0,0,0,0,0,0,0,0
24,1,636,1,1,India,Virat Kohli,Nathan Ellis,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,243904,-56.48,75.18,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,1,4,30,1,1,0,0,0,0,0,0,0
25,2,636,1,1,India,Virat Kohli,Nathan Ellis,,5,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,4.2,1,1,1,243905,-56.48,75.18,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,2,4,31,1,0,0,0,0,0,0,0,0
26,3,636,1,1,India,Virat Kohli,Nathan Ellis,,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,243906,-47.27,-22.43,1,0,,20,BACKHAND SLOWER,44,GLIDE,0,0,3,4,32,1,0,0,0,0,0,0,0,0
27,4,636,1,1,India,K L Rahul,Nathan Ellis,,5,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,243907,-144.88,-24.73,2,0,,39,ANGLED IN,16,BACKFOOT SQUARE DRIVE,0,0,4,4,34,1,0,0,0,0,0,0,0,0
28,5,636,1,1,India,K L Rahul,Nathan Ellis,,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.4,1,1,0,243908,16.27,103.73,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,5,4,35,1,0,0,0,0,0,0,0,0
29,6,636,1,1,India,Virat Kohli,Nathan Ellis,,5,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,4.5,1,1,0,243909,42.05,108.33,0,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,6,4,35,2,1,0,0,0,0,0,0,0
30,7,636,1,1,India,Suryakumar Yadav,Nathan Ellis,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,243910,7.06,34.66,0,0,,39,ANGLED IN,19,BACKFOOT STRAIGHT DRIVE,0,0,7,4,35,2,2,0,0,0,0,0,0,0
31,1,636,1,1,India,K L Rahul,Pat Cummins,,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.1,1,1,0,243911,52.64,90.83,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,1,5,36,2,3,0,0,0,0,0,0,0
32,2,636,1,1,India,Suryakumar Yadav,Pat Cummins,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.2,1,1,0,243912,-41.74,77.94,0,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,2,5,36,2,0,0,0,0,0,0,0,0
33,3,636,1,1,India,Suryakumar Yadav,Pat Cummins,,6,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.3,1,1,0,243913,-160.08,129.05,4,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,3,5,40,2,0,0,0,0,0,0,0,0
34,4,636,1,1,India,Suryakumar Yadav,Pat Cummins,,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.4,1,1,0,243914,-55.56,90.83,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,4,5,40,2,0,0,0,0,0,0,0,0
35,5,636,1,1,India,Suryakumar Yadav,Pat Cummins,,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,5.5,1,1,0,243915,173.74,-39.93,6,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,5,5,46,2,0,0,0,0,0,0,0,0
36,6,636,1,1,India,Suryakumar Yadav,Pat Cummins,,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.6,1,1,0,243916,-31.62,106.49,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,6,5,46,2,0,0,0,0,0,0,0,0
37,1,636,1,1,India,K L Rahul,Adam Zampa,,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,243917,-150.87,-13.22,1,0,,24,LEG SPIN,59,FRONTFOOT SQUARE DRIVE,0,0,1,6,47,2,1,0,0,0,0,0,0,0
38,2,636,1,1,India,Suryakumar Yadav,Adam Zampa,,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,243918,-84.56,-26.12,1,0,,28,GOOGLY,36,CUT SHOT,0,0,2,6,48,2,0,0,0,0,0,0,0,0
39,3,636,1,1,India,K L Rahul,Adam Zampa,,7,3,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,6.3,1,1,1,243919,-84.56,-26.12,1,0,,24,LEG SPIN,58,BACKFOOT PULL SHOT,0,0,3,6,49,2,0,0,0,0,0,0,0,0
40,4,636,1,1,India,K L Rahul,Adam Zampa,,7,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,243920,-130.15,51.70,1,0,,24,LEG SPIN,27,FORWARD PUSH,0,0,4,6,50,2,0,1,1,0,1,0,0,0
41,5,636,1,1,India,Suryakumar Yadav,Adam Zampa,,7,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,6.4,1,1,0,243921,145.19,159.90,4,0,,24,LEG SPIN,47,FRONTFOOT ON DRIVE,0,0,5,6,54,2,0,0,1,0,0,0,0,0
42,6,636,1,1,India,Suryakumar Yadav,Adam Zampa,,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,243922,-74.90,146.55,1,0,,24,LEG SPIN,84,FRONTFOOT OFF DRIVE,0,0,6,6,55,2,0,0,1,0,0,0,0,0
43,7,636,1,1,India,K L Rahul,Adam Zampa,,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,243923,-40.82,183.84,1,0,,24,LEG SPIN,84,FRONTFOOT OFF DRIVE,0,0,7,6,56,2,0,0,1,0,0,0,0,0
44,1,636,1,1,India,K L Rahul,Cameron Green,,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.1,1,1,0,243924,105.13,-43.15,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,1,7,57,2,1,0,1,0,0,0,0,0
45,2,636,1,1,India,Suryakumar Yadav,Cameron Green,,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,243925,47.58,86.69,1,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,2,7,58,2,0,0,1,0,0,0,0,0
46,3,636,1,1,India,K L Rahul,Cameron Green,,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.3,1,1,0,243926,-81.80,-13.68,0,0,,8,OFF CUTTER,36,CUT SHOT,0,0,3,7,58,2,0,0,1,0,0,0,0,0
47,4,636,1,1,India,K L Rahul,Cameron Green,,8,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,7.4,1,1,0,243927,182.49,-64.79,6,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,4,7,64,2,0,0,1,0,0,0,0,0
48,5,636,1,1,India,K L Rahul,Cameron Green,,8,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,7.5,1,1,0,243928,-173.43,134.58,4,0,,39,ANGLED IN,15,LOFTED COVER DRIVE,0,0,5,7,68,2,0,0,1,0,0,0,0,0
49,6,636,1,1,India,K L Rahul,Cameron Green,,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.6,1,1,0,243929,-28.85,-12.76,1,0,,39,ANGLED IN,44,GLIDE,0,0,6,7,69,2,0,0,1,0,0,0,0,0
50,1,636,1,1,India,K L Rahul,Glenn Maxwell,,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.1,1,1,0,243930,-155.93,54.46,1,0,,25,OFF SPIN,52,BACKFOOT COVERDRIVE,0,0,1,8,70,2,1,0,1,0,0,0,0,0
51,2,636,1,1,India,Suryakumar Yadav,Glenn Maxwell,,9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.2,1,1,0,243931,132.76,-17.83,1,0,,25,OFF SPIN,40,FRONTFOOT FLICK,0,0,2,8,71,2,0,0,1,0,0,0,0,0
52,3,636,1,1,India,K L Rahul,Glenn Maxwell,,9,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.3,1,1,0,243932,149.79,49.40,1,0,,25,OFF SPIN,46,FRONTFOOT PULL SHOT,0,0,3,8,72,2,0,0,1,0,0,0,0,0
