,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,378,1,2,Australia,David Warner,Adil Rashid,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,151423,-48.50,109.50,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2,378,1,2,Australia,Aaron Finch,Adil Rashid,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,151424,-39.50,31.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,378,1,2,Australia,Aaron Finch,Adil Rashid,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,151425,-39.50,31.50,0,0,,,Knuckleball,77,SD DEFENCE,0,0,3,0,1,0,0,0,0,0,0,0,0,0
3,4,378,1,2,Australia,Aaron Finch,Adil Rashid,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,151426,-73.50,-34.50,0,0,,,Knuckleball,36,CUT SHOT,0,0,4,0,1,0,0,0,0,0,0,0,0,0
4,5,378,1,2,Australia,Aaron Finch,Adil Rashid,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,151427,-70.50,200.00,4,0,,,Knuckleball,5,LOFT OFF,0,0,5,0,5,0,0,0,0,0,0,0,0,0
5,6,378,1,2,Australia,Aaron Finch,Adil Rashid,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,151428,91.50,52.00,1,0,,,Knuckleball,40,FLICK,0,0,6,0,6,0,0,0,0,0,0,0,0,0
6,1,378,1,2,Australia,Aaron Finch,Chris Woakes,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,151429,77.00,71.00,1,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,1,7,0,1,0,0,0,0,0,0,0
7,2,378,1,2,Australia,David Warner,Chris Woakes,,2,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,1.2,1,1,0,151430,77.00,71.00,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,2,1,7,1,2,0,0,0,0,0,0,0
8,3,378,1,2,Australia,Steven Smith,Chris Woakes,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,151431,77.00,71.00,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,3,1,7,1,3,0,0,0,0,0,0,0
9,4,378,1,2,Australia,Steven Smith,Chris Woakes,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,151432,77.00,71.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,4,1,7,1,0,0,0,0,0,0,0,0
10,5,378,1,2,Australia,Steven Smith,Chris Woakes,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,151433,77.00,71.00,0,0,,,Knuckleball,40,FLICK,0,0,5,1,7,1,0,0,0,0,0,0,0,0
11,6,378,1,2,Australia,Steven Smith,Chris Woakes,,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,151434,138.00,-34.00,1,0,,,Knuckleball,40,FLICK,0,0,6,1,8,1,0,0,0,0,0,0,0,0
12,1,378,1,2,Australia,Steven Smith,Chris Jordan,,3,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,2.1,1,1,0,151435,57.00,100.00,0,0,,,Knuckleball,58,PULL SHOT,0,0,1,2,8,2,1,0,0,0,0,0,0,0
13,2,378,1,2,Australia,Glenn Maxwell,Chris Jordan,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,151436,57.00,100.00,0,0,,,Knuckleball,53,STRAIGHT DRIVE,0,0,2,2,8,2,2,0,0,0,0,0,0,0
14,3,378,1,2,Australia,Glenn Maxwell,Chris Jordan,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,151437,84.00,46.00,1,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,3,2,9,2,0,0,0,0,0,0,0,0
15,4,378,1,2,Australia,Aaron Finch,Chris Jordan,,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,151438,73.50,21.00,1,0,,,Knuckleball,40,FLICK,0,0,4,2,10,2,0,0,0,0,0,0,0,0
16,5,378,1,2,Australia,Glenn Maxwell,Chris Jordan,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,151439,-54.50,24.00,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,5,2,10,2,0,0,0,0,0,0,0,0
17,6,378,1,2,Australia,Glenn Maxwell,Chris Jordan,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,151440,145.00,14.50,1,0,,,Knuckleball,40,FLICK,0,0,6,2,11,2,0,0,0,0,0,0,0,0
18,1,378,1,2,Australia,Glenn Maxwell,Chris Woakes,,4,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,151441,151.50,42.50,2,0,,,Knuckleball,40,FLICK,0,0,1,3,13,2,1,0,0,0,0,0,0,0
19,2,378,1,2,Australia,Glenn Maxwell,Chris Woakes,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,151442,-45.50,33.00,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,2,3,13,2,0,0,0,0,0,0,0,0
20,3,378,1,2,Australia,Glenn Maxwell,Chris Woakes,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,151443,62.00,101.00,0,0,,,Knuckleball,47,ON DRIVE,0,0,3,3,13,2,0,0,0,0,0,0,0,0
21,4,378,1,2,Australia,Glenn Maxwell,Chris Woakes,,4,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,151444,145.50,64.50,2,0,,,Knuckleball,40,FLICK,0,0,4,3,15,2,0,0,0,0,0,0,0,0
22,5,378,1,2,Australia,Glenn Maxwell,Chris Woakes,,4,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Leg Before Wicket,WICKET,1,3.5,1,1,0,151445,145.50,64.50,0,0,,,Knuckleball,40,FLICK,0,0,5,3,15,3,1,0,0,0,0,0,0,0
23,6,378,1,2,Australia,Marcus Stoinis,Chris Woakes,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,151446,145.50,64.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,6,3,15,3,2,0,0,0,0,0,0,0
24,1,378,1,2,Australia,Aaron Finch,Chris Jordan,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,151447,145.50,64.50,0,0,,,Knuckleball,40,FLICK,0,0,1,4,15,3,3,0,0,0,0,0,0,0
25,2,378,1,2,Australia,Aaron Finch,Chris Jordan,,5,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,151448,122.00,28.00,2,0,,,Knuckleball,40,FLICK,0,0,2,4,17,3,0,0,0,0,0,0,0,0
26,3,378,1,2,Australia,Aaron Finch,Chris Jordan,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,151449,-59.50,21.00,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,3,4,17,3,0,0,0,0,0,0,0,0
27,4,378,1,2,Australia,Aaron Finch,Chris Jordan,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.4,1,1,0,151450,-58.50,25.50,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,4,4,17,3,0,0,0,0,0,0,0,0
28,5,378,1,2,Australia,Aaron Finch,Chris Jordan,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,151451,-51.00,58.00,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,4,17,3,0,0,0,0,0,0,0,0
29,6,378,1,2,Australia,Aaron Finch,Chris Jordan,,5,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,151452,134.00,40.50,2,0,,,Knuckleball,40,FLICK,0,0,6,4,19,3,0,0,0,0,0,0,0,0
30,1,378,1,2,Australia,Marcus Stoinis,Chris Woakes,,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.1,1,1,0,151453,-47.50,23.00,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,1,5,19,3,1,0,0,0,0,0,0,0
