,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,598,1,52,India Women,Smriti Mandhana,Darcie Brown,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,233043,67.84,117.08,0,0,,,Knuckleball,84,FRONTFOOT OFF DRIVE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,598,1,52,India Women,Smriti Mandhana,Darcie Brown,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,233044,26.40,37.88,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,3,598,1,52,India Women,Smriti Mandhana,Darcie Brown,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,233045,178.34,-4.01,4,0,,,Knuckleball,59,FRONTFOOT SQUARE DRIVE,0,0,3,0,4,0,0,0,0,0,0,0,0,0
3,4,598,1,52,India Women,Smriti Mandhana,Darcie Brown,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,233046,-24.25,48.01,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,4,0,4,0,0,0,0,0,0,0,0,0
4,5,598,1,52,India Women,Smriti Mandhana,Darcie Brown,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,233047,-24.25,48.01,0,0,,,Knuckleball,18,SLOG SHOT,0,0,5,0,4,0,0,0,0,0,0,0,0,0
5,6,598,1,52,India Women,Smriti Mandhana,Darcie Brown,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,233048,-44.51,-123.73,1,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,6,0,5,0,0,0,0,0,0,0,0,0
6,1,598,1,52,India Women,Smriti Mandhana,Megan Schutt,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,233049,-44.51,-123.73,0,0,,,Knuckleball,89,STEP DOWN COVER DRIVE,0,0,1,1,5,0,1,0,0,0,0,0,0,0
7,2,598,1,52,India Women,Smriti Mandhana,Megan Schutt,,2,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.2,1,1,0,233050,145.19,135.50,4,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,2,1,9,0,0,0,0,0,0,0,0,0
8,3,598,1,52,India Women,Smriti Mandhana,Megan Schutt,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,233051,89.94,-15.99,1,0,,,Knuckleball,36,CUT SHOT,0,0,3,1,10,0,0,0,0,0,0,0,0,0
9,4,598,1,52,India Women,Shafali Verma,Megan Schutt,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,233052,73.36,20.85,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,4,1,11,0,0,0,0,0,0,0,0,0
