,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,2110,1,52,India (Women),Smriti Mandhana,Lauren Bell,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,839843,135.50,22.00,1,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,1,0,1,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,2110,1,52,India (Women),Shafali Verma,Lauren Bell,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,839844,-150.50,-26.50,1,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,2,0,2,0,Off stump,Full Length,0,0,0,0,0,0,0,0
2,3,2110,1,52,India (Women),Smriti Mandhana,Lauren Bell,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,839845,-27.50,188.50,1,0,,,Knuckleball,69,STEP DOWN LOFTED STRAIGHT DRIVE,0,0,3,0,3,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,2110,1,52,India (Women),Shafali Verma,Lauren Bell,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,839846,-71.50,-145.00,4,0,,,Knuckleball,44,GLIDE,0,0,4,0,7,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,2110,1,52,India (Women),Shafali Verma,Lauren Bell,,1,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.5,1,1,1,839847,-71.50,-145.00,1,0,,,Knuckleball,105,LEFT ALONE,0,0,5,0,8,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
5,6,2110,1,52,India (Women),Shafali Verma,Lauren Bell,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,839848,-71.50,-145.00,0,0,,,Knuckleball,31,UPPER CUT,0,0,6,0,8,0,Outside Off stump,Short Length,0,0,0,0,0,0,0,0
6,7,2110,1,52,India (Women),Shafali Verma,Lauren Bell,,1,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,839849,95.00,-79.50,2,0,,,Knuckleball,54,LEG GLANCE,0,0,7,0,10,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
8,1,2110,1,52,India (Women),Smriti Mandhana,Linsey Smith,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,839850,-16.50,59.50,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,1,10,0,Off stump,Good Length,1,0,0,0,0,0,0,0
9,2,2110,1,52,India (Women),Smriti Mandhana,Linsey Smith,,2,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.2,1,1,0,839851,-121.00,192.50,4,0,,,Knuckleball,94,STEP DOWN LOFTED ON DRIVE,0,0,2,1,14,0,Middle stump,Good Length,0,0,0,0,0,0,0,0
10,3,2110,1,52,India (Women),Smriti Mandhana,Linsey Smith,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,839852,10.50,72.00,0,0,,,Knuckleball,53,FRONTFOOT STRAIGHT DRIVE,0,0,3,1,14,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
