,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,637,1,2,Australia,Aaron Finch,Hardik Pandya,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,244715,,,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,637,1,2,Australia,Aaron Finch,Hardik Pandya,,1,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.2,1,1,0,244716,-29.31,-152.27,4,0,,42,OUTSWINGER,99,SCOOP,0,0,2,0,4,0,0,0,0,0,0,0,0,0
2,3,637,1,2,Australia,Aaron Finch,Hardik Pandya,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,244717,124.93,-53.28,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,3,0,5,0,0,0,0,0,0,0,0,0
3,4,637,1,2,Australia,Cameron Green,Hardik Pandya,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,244718,129.54,-43.15,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,4,0,6,0,0,0,0,0,0,0,0,0
4,5,637,1,2,Australia,Aaron Finch,Hardik Pandya,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,244719,-173.43,-57.88,4,0,,39,ANGLED IN,16,BACKFOOT SQUARE DRIVE,0,0,5,0,10,0,0,0,0,0,0,0,0,0
5,6,637,1,2,Australia,Aaron Finch,Hardik Pandya,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,244720,-173.43,-57.88,0,0,,42,OUTSWINGER,58,BACKFOOT PULL SHOT,0,0,6,0,10,0,0,0,0,0,0,0,0,0
6,1,637,1,2,Australia,Cameron Green,Axar Patel,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.1,1,1,0,244721,-85.03,214.69,4,0,,10,ORTHODOX,5,LOFTED OFF DRIVE,0,0,1,1,14,0,1,0,0,0,0,0,0,0
7,2,637,1,2,Australia,Cameron Green,Axar Patel,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,244722,78.89,-18.29,0,0,,10,ORTHODOX,55,SWEEP SHOT,0,0,2,1,14,0,0,0,0,0,0,0,0,0
8,3,637,1,2,Australia,Cameron Green,Axar Patel,,2,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Run Out,WICKET,0,1.3,1,1,0,244723,67.38,129.97,0,0,,23,ARM BALL,101,BACKFOOT ON DRIVE,0,0,3,1,14,1,0,0,0,0,0,0,0,0
9,4,637,1,2,Australia,Aaron Finch,Axar Patel,,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.4,1,1,0,244724,-172.97,148.85,4,0,,10,ORTHODOX,51,FRONTFOOT COVERDRIVE,0,0,4,1,18,1,0,0,0,0,0,0,0,0
