,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,707,1,1,India,Shikhar Dhawan,Tim Southee,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,258435,,,0,0,,41,INSWINGER,105,LEFT ALONE,0,0,1,0,0,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,707,1,1,India,Shikhar Dhawan,Tim Southee,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,258436,76.13,-99.78,1,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,2,0,1,0,Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,707,1,1,India,Shubman Gill,Tim Southee,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,258437,37.91,37.42,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,3,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,707,1,1,India,Shubman Gill,Tim Southee,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,258438,37.91,37.42,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,4,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,707,1,1,India,Shubman Gill,Tim Southee,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,258439,37.91,37.42,0,0,,43,NIPBACKER,84,FRONTFOOT OFF DRIVE,0,0,5,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,707,1,1,India,Shubman Gill,Tim Southee,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,258440,37.91,37.42,0,0,,43,NIPBACKER,105,LEFT ALONE,0,0,6,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,1,707,1,1,India,Shikhar Dhawan,Matt Henry,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,258441,66.92,40.19,0,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,1,1,1,0,Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,707,1,1,India,Shikhar Dhawan,Matt Henry,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,258442,66.92,40.19,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,2,1,1,0,Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,707,1,1,India,Shikhar Dhawan,Matt Henry,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,258443,184.79,13.02,4,0,,30,ANGLED ACROSS,114,STEP DOWN LOFTED COVER DRIVE,0,0,3,1,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,707,1,1,India,Shikhar Dhawan,Matt Henry,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,258444,184.79,13.02,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,4,1,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
