,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,454,1,52,India Women,Smriti Mandhana,Salman Khatun,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.1,1,1,0,189633,58.63,34.66,0,0,,25,OFF SPIN,97,BACKFOOT PUSH,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,454,1,52,India Women,Smriti Mandhana,Salman Khatun,,1,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,,,,0,0.2,1,1,0,189634,144.73,51.24,2,0,,25,OFF SPIN,52,BACKFOOT COVERDRIVE,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2,3,454,1,52,India Women,Smriti Mandhana,Salman Khatun,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.3,1,1,0,189635,74.28,24.53,0,0,,25,OFF SPIN,49,FORWARD DEFENCE,0,0,3,0,2,0,0,0,0,0,0,0,0,0
3,4,454,1,52,India Women,Smriti Mandhana,Salman Khatun,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.4,1,1,0,189636,53.56,40.65,0,0,,23,ARM BALL,97,BACKFOOT PUSH,0,0,4,0,2,0,0,0,0,0,0,0,0,0
4,5,454,1,52,India Women,Smriti Mandhana,Salman Khatun,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.5,1,1,0,189637,57.25,24.07,0,0,,25,OFF SPIN,49,FORWARD DEFENCE,0,0,5,0,2,0,0,0,0,0,0,0,0,0
5,6,454,1,52,India Women,Smriti Mandhana,Salman Khatun,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.6,1,1,0,189638,-34.38,33.74,0,0,,23,ARM BALL,50,BACKFOOT DEFENCE,0,0,6,0,2,0,0,0,0,0,0,0,0,0
6,1,454,1,52,India Women,Shafali Verma,Jahanara Alam,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,1.1,1,1,0,189639,-64.31,-111.76,1,0,,42,OUTSWINGER,84,OFF DRIVE,0,0,1,1,3,0,1,0,0,0,0,0,0,0
7,2,454,1,52,India Women,Smriti Mandhana,Jahanara Alam,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.2,1,1,0,189640,78.89,21.77,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,2,1,3,0,0,0,0,0,0,0,0,0
8,3,454,1,52,India Women,Smriti Mandhana,Jahanara Alam,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.3,1,1,0,189641,78.89,21.77,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,3,1,3,0,0,0,0,0,0,0,0,0
9,4,454,1,52,India Women,Smriti Mandhana,Jahanara Alam,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.4,1,1,0,189642,-60.62,45.25,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,4,1,3,0,0,0,0,0,0,0,0,0
