,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,388,1,4,New Zealand,Martin Guptill,Bernard Scholtz,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,153659,70.14,90.83,1,0,,,Knuckleball,47,ON DRIVE,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2,388,1,4,New Zealand,Daryl Mitchell,Bernard Scholtz,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,153660,-93.31,137.80,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2,3,388,1,4,New Zealand,Martin Guptill,Bernard Scholtz,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,153661,-30.69,62.29,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,3,0,2,0,0,0,0,0,0,0,0,0
3,4,388,1,4,New Zealand,Martin Guptill,Bernard Scholtz,,1,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.4,2,1,0,153662,74.74,200.42,6,0,,,Knuckleball,11,LOFT ON,0,0,4,0,8,0,0,0,0,0,0,0,0,0
4,5,388,1,4,New Zealand,Martin Guptill,Bernard Scholtz,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,2,1,0,153663,-61.08,50.78,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,0,8,0,0,0,0,0,0,0,0,0
5,6,388,1,4,New Zealand,Martin Guptill,Bernard Scholtz,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,153664,-86.41,163.58,1,0,,,Knuckleball,84,OFF DRIVE,0,0,6,0,9,0,0,0,0,0,0,0,0,0
6,1,388,1,4,New Zealand,Martin Guptill,Ruben Trumpelmann,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,153665,-86.41,163.58,0,0,,,Knuckleball,105,LEFT ALONE,0,0,1,1,9,0,1,0,0,0,0,0,0,0
7,2,388,1,4,New Zealand,Martin Guptill,Ruben Trumpelmann,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,153666,-86.41,163.58,0,0,,,Knuckleball,84,OFF DRIVE,0,0,2,1,9,0,0,0,0,0,0,0,0,0
8,3,388,1,4,New Zealand,Martin Guptill,Ruben Trumpelmann,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,2,1,0,153667,-45.43,210.09,4,0,,,Knuckleball,84,OFF DRIVE,0,0,3,1,13,0,0,0,0,0,0,0,0,0
9,4,388,1,4,New Zealand,Martin Guptill,Ruben Trumpelmann,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,153668,-81.80,-9.54,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,4,1,13,0,0,0,0,0,0,0,0,0
