,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,433,1,65,India U19,Angkrish Raghuvanshi,Matthew Humphreys,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.1,1,1,0,172294,-100.50,25.00,0,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,433,1,65,India U19,Angkrish Raghuvanshi,Matthew Humphreys,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.2,1,1,0,172296,-33.50,17.00,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,3,433,1,65,India U19,Angkrish Raghuvanshi,Matthew Humphreys,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.3,1,1,0,172298,30.50,109.00,0,0,,,Knuckleball,47,ON DRIVE,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3,4,433,1,65,India U19,Angkrish Raghuvanshi,Matthew Humphreys,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.4,1,1,0,172299,-21.50,18.00,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,0,0,0,0,0,0,0,0,0,0,0
4,5,433,1,65,India U19,Angkrish Raghuvanshi,Matthew Humphreys,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0.5,1,1,0,172301,-80.50,123.00,1,0,,,Knuckleball,84,OFF DRIVE,0,0,5,0,1,0,0,0,0,0,0,0,0,0
5,6,433,1,65,India U19,Harnoor Singh Pannu,Matthew Humphreys,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.6,1,1,0,172303,-80.50,123.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,6,0,1,0,0,0,0,0,0,0,0,0
6,1,433,1,65,India U19,Angkrish Raghuvanshi,Muzamil Sherzad,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,1.1,1,1,0,172308,73.50,8.00,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,1,1,2,0,1,0,0,0,0,0,0,0
7,2,433,1,65,India U19,Harnoor Singh Pannu,Muzamil Sherzad,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.2,1,1,0,172310,-12.50,56.00,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,1,2,0,0,0,0,0,0,0,0,0
8,3,433,1,65,India U19,Harnoor Singh Pannu,Muzamil Sherzad,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,,,,0,1.3,1,1,0,172313,-147.50,146.00,4,0,,,Knuckleball,47,ON DRIVE,0,0,3,1,6,0,0,0,0,0,0,0,0,0
9,4,433,1,65,India U19,Harnoor Singh Pannu,Muzamil Sherzad,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.4,1,1,0,172315,42.50,77.00,0,0,,,Knuckleball,84,OFF DRIVE,0,0,4,1,6,0,0,0,0,0,0,0,0,0
10,5,433,1,65,India U19,Harnoor Singh Pannu,Muzamil Sherzad,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.5,1,1,0,172317,42.50,77.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,5,1,6,0,0,0,0,0,0,0,0,0
11,6,433,1,65,India U19,Harnoor Singh Pannu,Muzamil Sherzad,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.6,1,1,0,172318,-21.50,60.00,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,6,1,6,0,0,0,0,0,0,0,0,0
