,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,335,1,1,India,Rohit Sharma,Adil Rashid,,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.1,1,1,0,118097,-125.50,176.00,6,0,,28,GOOGLY,5,LOFT OFF,0,0,1,0,6,0,1,0,0,0,0,0,0,0
1,2,335,1,1,India,Rohit Sharma,Adil Rashid,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,118098,-40.50,25.00,0,0,,24,LEG SPIN,49,FORWARD DEFENCE,0,0,2,0,6,0,0,0,0,0,0,0,0,0
2,3,335,1,1,India,Rohit Sharma,Adil Rashid,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,118099,159.50,-75.00,4,0,,28,GOOGLY,40,FLICK,0,0,3,0,10,0,0,0,0,0,0,0,0,0
3,4,335,1,1,India,Rohit Sharma,Adil Rashid,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,118100,-56.50,42.00,0,0,,26,FLIPPER,49,FORWARD DEFENCE,0,0,4,0,10,0,0,0,0,0,0,0,0,0
4,5,335,1,1,India,Rohit Sharma,Adil Rashid,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,118101,94.50,36.00,1,0,,24,LEG SPIN,40,FLICK,0,0,5,0,11,0,0,0,0,0,0,0,0,0
5,6,335,1,1,India,K L Rahul,Adil Rashid,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,118102,94.50,17.00,1,0,,28,GOOGLY,37,SD FLICK,0,0,6,0,12,0,0,0,0,0,0,0,0,0
6,1,335,1,1,India,K L Rahul,Jofra Archer,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,118103,5.50,11.00,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,1,1,12,0,1,0,0,0,0,0,0,0
7,2,335,1,1,India,K L Rahul,Jofra Archer,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,118104,5.50,11.00,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,2,1,12,0,0,0,0,0,0,0,0,0
8,3,335,1,1,India,K L Rahul,Jofra Archer,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,118105,-71.50,-33.00,1,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,3,1,13,0,0,0,0,0,0,0,0,0
9,4,335,1,1,India,Rohit Sharma,Jofra Archer,,2,4,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,1.4,1,1,1,118106,-71.50,-33.00,1,0,,39,ANGLED IN,40,FLICK,0,0,4,1,14,0,0,0,0,0,0,0,0,0
