,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,398,1,3,England,Jos Buttler,Tim Southee,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,155240,100.53,-89.65,1,0,,,Knuckleball,58,PULL SHOT,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2,398,1,3,England,Jonny Bairstow,Tim Southee,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,155241,-79.50,37.42,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,398,1,3,England,Jonny Bairstow,Tim Southee,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,155242,20.41,90.83,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,3,0,2,0,0,0,0,0,0,0,0,0
3,4,398,1,3,England,Jos Buttler,Tim Southee,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,155243,20.41,90.83,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,4,0,2,0,0,0,0,0,0,0,0,0
4,5,398,1,3,England,Jos Buttler,Tim Southee,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,155244,86.72,21.31,0,0,,,Knuckleball,40,FLICK,0,0,5,0,2,0,0,0,0,0,0,0,0,0
5,6,398,1,3,England,Jos Buttler,Tim Southee,,1,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.6,1,1,0,155245,167.29,-65.71,4,0,,,Knuckleball,40,FLICK,0,0,6,0,6,0,0,0,0,0,0,0,0,0
6,1,398,1,3,England,Jonny Bairstow,Trent Boult,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,155246,49.42,72.42,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,1,1,6,0,1,0,0,0,0,0,0,0
7,2,398,1,3,England,Jonny Bairstow,Trent Boult,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,155247,-16.42,-37.63,0,0,,,Knuckleball,58,PULL SHOT,0,0,2,1,6,0,0,0,0,0,0,0,0,0
8,3,398,1,3,England,Jonny Bairstow,Trent Boult,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,155248,-16.42,-37.63,0,0,,,Knuckleball,84,OFF DRIVE,0,0,3,1,6,0,0,0,0,0,0,0,0,0
9,4,398,1,3,England,Jonny Bairstow,Trent Boult,,2,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,155249,-115.87,100.50,2,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,4,1,8,0,0,0,0,0,0,0,0,0
10,5,398,1,3,England,Jonny Bairstow,Trent Boult,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,155250,-115.87,100.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,5,1,8,0,0,0,0,0,0,0,0,0
11,6,398,1,3,England,Jonny Bairstow,Trent Boult,,2,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.6,1,1,0,155251,24.10,-145.37,4,0,,,Knuckleball,36,CUT SHOT,0,0,6,1,12,0,0,0,0,0,0,0,0,0
12,1,398,1,3,England,Jos Buttler,Tim Southee,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,155252,-91.47,38.35,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,1,2,12,0,1,0,0,0,0,0,0,0
13,2,398,1,3,England,Jos Buttler,Tim Southee,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,155253,-95.15,14.86,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,2,2,13,0,0,0,0,0,0,0,0,0
14,3,398,1,3,England,Jonny Bairstow,Tim Southee,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,155254,-53.26,35.58,0,0,,,Knuckleball,40,FLICK,0,0,3,2,13,0,0,0,0,0,0,0,0,0
15,4,398,1,3,England,Jonny Bairstow,Tim Southee,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,155255,44.36,75.18,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,4,2,13,0,0,0,0,0,0,0,0,0
16,5,398,1,3,England,Jonny Bairstow,Tim Southee,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,155256,-46.81,-29.80,0,0,,,Knuckleball,47,ON DRIVE,0,0,5,2,13,0,0,0,0,0,0,0,0,0
17,6,398,1,3,England,Jonny Bairstow,Tim Southee,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,155257,46.20,94.06,0,0,,,Knuckleball,47,ON DRIVE,0,0,6,2,13,0,0,0,0,0,0,0,0,0
18,1,398,1,3,England,Jos Buttler,Trent Boult,,4,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.1,1,1,0,155258,-22.87,231.27,4,0,,,Knuckleball,84,OFF DRIVE,0,0,1,3,17,0,1,0,0,0,0,0,0,0
