,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,682,1,74,Pakistan Women,Muneeba Ali,Renuka Singh,,1,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.1,1,1,1,250127,121.71,-52.82,1,0,,,Knuckleball,36,CUT SHOT,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2,682,1,74,Pakistan Women,Muneeba Ali,Renuka Singh,,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,250129,121.71,-52.82,2,0,,,Knuckleball,16,BACKFOOT SQUARE DRIVE,0,0,2,0,3,0,0,0,0,0,0,0,0,0
2,3,682,1,74,Pakistan Women,Muneeba Ali,Renuka Singh,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,250132,46.20,87.15,0,0,,,Knuckleball,84,FRONTFOOT OFF DRIVE,0,0,3,0,3,0,0,0,0,0,0,0,0,0
3,4,682,1,74,Pakistan Women,Muneeba Ali,Renuka Singh,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,250134,119.41,-20.59,1,0,,,Knuckleball,36,CUT SHOT,0,0,4,0,4,0,0,0,0,0,0,0,0,0
4,5,682,1,74,Pakistan Women,Sidra Ameen,Renuka Singh,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,250136,-77.66,-36.71,0,0,,,Knuckleball,36,CUT SHOT,0,0,5,0,4,0,0,0,0,0,0,0,0,0
5,6,682,1,74,Pakistan Women,Sidra Ameen,Renuka Singh,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,250138,-77.66,-36.71,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,6,0,4,0,0,0,0,0,0,0,0,0
6,7,682,1,74,Pakistan Women,Sidra Ameen,Renuka Singh,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,250140,-78.12,53.08,1,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,7,0,5,0,0,0,0,0,0,0,0,0
7,1,682,1,74,Pakistan Women,Sidra Ameen,Deepti Sharma,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,250142,-126.00,19.93,1,0,,,Knuckleball,36,CUT SHOT,0,0,1,1,6,0,1,0,0,0,0,0,0,0
8,2,682,1,74,Pakistan Women,Muneeba Ali,Deepti Sharma,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,250144,97.77,-6.32,0,0,,,Knuckleball,36,CUT SHOT,0,0,2,1,6,0,0,0,0,0,0,0,0,0
9,3,682,1,74,Pakistan Women,Muneeba Ali,Deepti Sharma,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,250146,114.34,81.63,1,0,,,Knuckleball,114,STEP DOWN LOFTED COVER DRIVE,0,0,3,1,7,0,0,0,0,0,0,0,0,0
