,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,729,1,1,India,Rohit Sharma,Kasun Rajitha,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,267221,77.05,35.12,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,1,0,0,0,Off stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,729,1,1,India,Rohit Sharma,Kasun Rajitha,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,267222,-23.33,25.91,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,0,0,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
2,3,729,1,1,India,Rohit Sharma,Kasun Rajitha,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,267223,-60.62,107.87,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,3,0,0,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
3,4,729,1,1,India,Rohit Sharma,Kasun Rajitha,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,267224,-60.62,107.87,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,0,0,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,729,1,1,India,Rohit Sharma,Kasun Rajitha,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,267225,-57.86,206.40,4,0,,,Knuckleball,27,FORWARD PUSH,0,0,5,0,4,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,729,1,1,India,Rohit Sharma,Kasun Rajitha,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,267226,-57.86,206.40,0,0,,,Knuckleball,105,LEFT ALONE,0,0,6,0,4,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
7,1,729,1,1,India,Shubman Gill,Dilshan Madushanka,,2,1,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,267227,162.23,64.13,3,0,,,Knuckleball,47,FRONTFOOT ON DRIVE,0,0,1,1,7,0,Off stump,Good Length,1,0,0,0,0,0,0,0
8,2,729,1,1,India,Rohit Sharma,Dilshan Madushanka,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,267228,14.89,33.74,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,2,1,7,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
9,3,729,1,1,India,Rohit Sharma,Dilshan Madushanka,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,267229,124.01,-64.79,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,3,1,8,0,Leg stump,Full Length,0,0,0,0,0,0,0,0
10,4,729,1,1,India,Shubman Gill,Dilshan Madushanka,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,267230,124.01,-64.79,0,0,,,Knuckleball,105,LEFT ALONE,0,0,4,1,8,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
