,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,420,1,1,India,Rohit Sharma,Akeal Hosein,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0.1,2,1,0,181684,96.85,-31.64,1,0,,23,ARM BALL,27,FORWARD PUSH,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2,420,1,1,India,Ishan Kishan,Akeal Hosein,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.2,2,1,0,181685,54.95,64.13,0,0,,23,ARM BALL,27,FORWARD PUSH,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,420,1,1,India,Ishan Kishan,Akeal Hosein,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.3,2,1,0,181686,67.84,-14.14,0,0,,23,ARM BALL,49,FORWARD DEFENCE,0,0,3,0,1,0,0,0,0,0,0,0,0,0
3,4,420,1,1,India,Ishan Kishan,Akeal Hosein,,1,4,5 (NB),5,0,0,0,0,1,5,0,1,1,0,1,0,,,,0,0.4,2,1,1,181687,67.84,-14.14,5,0,,23,ARM BALL,54,LEG GLANCE,0,0,4,0,6,0,0,0,0,0,0,0,0,0
4,5,420,1,1,India,Ishan Kishan,Akeal Hosein,,1,4,2 (NB),2,1,1,0,0,0,1,0,1,0,0,0,0,,,,0,0.4,2,1,1,181688,-121.86,104.19,2,0,,23,ARM BALL,11,LOFT ON,0,0,5,0,8,0,0,0,0,0,0,0,0,0
5,6,420,1,1,India,Rohit Sharma,Akeal Hosein,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0.4,2,1,0,181689,146.11,77.94,1,0,,10,ORTHODOX,11,LOFT ON,0,0,6,0,9,0,0,0,0,0,0,0,0,0
6,7,420,1,1,India,Ishan Kishan,Akeal Hosein,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0.5,2,1,0,181690,-137.51,50.32,1,0,,23,ARM BALL,58,PULL SHOT,0,0,7,0,10,0,0,0,0,0,0,0,0,0
7,8,420,1,1,India,Rohit Sharma,Akeal Hosein,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.6,2,1,0,181691,6.60,59.06,0,0,,23,ARM BALL,53,STRAIGHT DRIVE,0,0,8,0,10,0,0,0,0,0,0,0,0,0
8,1,420,1,1,India,Ishan Kishan,Sheldon Cottrell,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.1,2,1,0,181692,6.60,59.06,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,1,1,10,0,1,0,0,0,0,0,0,0
9,2,420,1,1,India,Ishan Kishan,Sheldon Cottrell,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.2,2,1,0,181693,6.60,59.06,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,2,1,10,0,0,0,0,0,0,0,0,0
10,3,420,1,1,India,Ishan Kishan,Sheldon Cottrell,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.3,2,1,0,181694,2.46,47.09,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,3,1,10,0,0,0,0,0,0,0,0,0
