,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,589,1,7,West Indies,Brandon King,Deepak Hooda,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,233957,,,0,0,,23,ARM BALL,55,SWEEP SHOT,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,589,1,7,West Indies,Brandon King,Deepak Hooda,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,233958,-67.07,95.44,1,0,,23,ARM BALL,84,FRONTFOOT OFF DRIVE,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,589,1,7,West Indies,Kyle Mayers,Deepak Hooda,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,233959,-44.97,-45.45,0,0,,23,ARM BALL,11,LOFTED ON DRIVE,0,0,3,0,1,0,0,0,0,0,0,0,0,0
3,4,589,1,7,West Indies,Kyle Mayers,Deepak Hooda,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,233960,-44.05,-34.40,0,0,,23,ARM BALL,84,FRONTFOOT OFF DRIVE,0,0,4,0,1,0,0,0,0,0,0,0,0,0
4,5,589,1,7,West Indies,Kyle Mayers,Deepak Hooda,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,233961,-48.65,-14.14,0,0,,23,ARM BALL,27,FORWARD PUSH,0,0,5,0,1,0,0,0,0,0,0,0,0,0
5,6,589,1,7,West Indies,Kyle Mayers,Deepak Hooda,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,233962,87.64,8.42,0,0,,25,OFF SPIN,27,FORWARD PUSH,0,0,6,0,1,0,0,0,0,0,0,0,0,0
6,1,589,1,7,West Indies,Brandon King,Bhuvneshwar Kumar,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,233963,-84.56,42.95,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,1,1,1,0,1,0,0,0,0,0,0,0
7,2,589,1,7,West Indies,Brandon King,Bhuvneshwar Kumar,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,233964,-71.21,35.58,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,2,1,1,0,0,0,0,0,0,0,0,0
8,3,589,1,7,West Indies,Brandon King,Bhuvneshwar Kumar,,2,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,233965,52.64,104.65,2,0,,46,LEGCUTTER,47,FRONTFOOT ON DRIVE,0,0,3,1,3,0,0,0,0,0,0,0,0,0
9,4,589,1,7,West Indies,Brandon King,Bhuvneshwar Kumar,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,233966,-50.95,85.77,0,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,4,1,3,0,0,0,0,0,0,0,0,0
10,5,589,1,7,West Indies,Brandon King,Bhuvneshwar Kumar,,2,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.5,1,1,0,233967,182.95,71.50,4,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,5,1,7,0,0,0,0,0,0,0,0,0
11,6,589,1,7,West Indies,Brandon King,Bhuvneshwar Kumar,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,233968,-73.97,46.17,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,6,1,7,0,0,0,0,0,0,0,0,0
12,1,589,1,7,West Indies,Kyle Mayers,Avesh Khan,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,233969,-41.74,-44.99,0,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,1,2,7,0,1,0,0,0,0,0,0,0
13,2,589,1,7,West Indies,Kyle Mayers,Avesh Khan,,3,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.2,1,1,0,233970,-160.08,137.80,4,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,2,2,11,0,0,0,0,0,0,0,0,0
14,3,589,1,7,West Indies,Kyle Mayers,Avesh Khan,,3,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2.3,1,1,0,233971,-170.21,-43.61,6,0,,30,ANGLED ACROSS,46,FRONTFOOT PULL SHOT,0,0,3,2,17,0,0,0,0,0,0,0,0,0
15,4,589,1,7,West Indies,Kyle Mayers,Avesh Khan,,3,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,233972,130.46,-47.29,2,0,,30,ANGLED ACROSS,59,FRONTFOOT SQUARE DRIVE,0,0,4,2,19,0,0,0,0,0,0,0,0,0
16,5,589,1,7,West Indies,Kyle Mayers,Avesh Khan,,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,233973,149.79,51.24,1,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,5,2,20,0,0,0,0,0,0,0,0,0
17,6,589,1,7,West Indies,Brandon King,Avesh Khan,,3,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,233974,-139.82,-45.45,2,0,,39,ANGLED IN,36,CUT SHOT,0,0,6,2,22,0,0,0,0,0,0,0,0,0
18,1,589,1,7,West Indies,Kyle Mayers,Bhuvneshwar Kumar,,4,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,233975,-159.62,21.31,2,0,,36,BOUNCER,70,STEP DOWN PULL SHOT,1,0,1,3,24,0,1,0,0,0,0,0,0,0
19,2,589,1,7,West Indies,Kyle Mayers,Bhuvneshwar Kumar,,4,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.2,1,1,0,233976,184.79,62.29,4,0,,38,STRAIGHT BALL,61,INSIDE OUT,0,0,2,3,28,0,0,0,0,0,0,0,0,0
20,3,589,1,7,West Indies,Kyle Mayers,Bhuvneshwar Kumar,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,233977,72.90,46.63,0,0,,46,LEGCUTTER,51,FRONTFOOT COVERDRIVE,0,0,3,3,28,0,0,0,0,0,0,0,0,0
21,4,589,1,7,West Indies,Kyle Mayers,Bhuvneshwar Kumar,,4,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.4,1,1,0,233978,52.18,-143.06,4,0,,46,LEGCUTTER,35,LATE CUT,0,0,4,3,32,0,0,0,0,0,0,0,0,0
22,5,589,1,7,West Indies,Kyle Mayers,Bhuvneshwar Kumar,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,233979,52.18,-143.06,0,0,,36,BOUNCER,31,UPPER CUT,1,0,5,3,32,0,0,0,0,0,0,0,0,0
23,6,589,1,7,West Indies,Kyle Mayers,Bhuvneshwar Kumar,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,233980,-18.26,-13.68,0,0,,46,LEGCUTTER,58,BACKFOOT PULL SHOT,0,0,6,3,32,0,0,0,0,0,0,0,0,0
24,1,589,1,7,West Indies,Brandon King,Hardik Pandya,,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,233981,71.52,21.77,1,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,1,4,33,0,1,0,0,0,0,0,0,0
25,2,589,1,7,West Indies,Kyle Mayers,Hardik Pandya,,5,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,4.2,1,1,0,233982,-173.89,88.53,6,0,,30,ANGLED ACROSS,58,BACKFOOT PULL SHOT,0,0,2,4,39,0,0,0,0,0,0,0,0,0
26,3,589,1,7,West Indies,Kyle Mayers,Hardik Pandya,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,233983,-173.89,88.53,0,0,,36,BOUNCER,105,LEFT ALONE,1,0,3,4,39,0,0,0,0,0,0,0,0,0
27,4,589,1,7,West Indies,Kyle Mayers,Hardik Pandya,,5,4,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,4.4,1,1,1,233984,-173.89,88.53,1,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,4,4,40,0,0,0,0,0,0,0,0,0
28,5,589,1,7,West Indies,Brandon King,Hardik Pandya,,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,233985,-51.41,-27.96,1,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,5,4,41,0,0,0,0,0,0,0,0,0
29,6,589,1,7,West Indies,Kyle Mayers,Hardik Pandya,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,233986,-62.00,40.65,0,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,6,4,41,0,0,0,0,0,0,0,0,0
