,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Renuka Singh,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,223551,56.79,14.40,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Renuka Singh,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,223552,-56.02,20.85,0,0,,41,INSWINGER,36,CUT SHOT,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,3,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Renuka Singh,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,223553,-9.51,53.08,0,0,,41,INSWINGER,53,FRONTFOOT STRAIGHT DRIVE,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3,4,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Renuka Singh,,1,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.4,2,1,1,223554,-9.51,53.08,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,4,0,1,0,0,0,0,0,0,0,0,0
4,5,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Renuka Singh,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,223555,-89.63,-22.43,0,0,,41,INSWINGER,36,CUT SHOT,0,0,5,0,1,0,0,0,0,0,0,0,0,0
5,6,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Renuka Singh,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,2,1,0,223556,-89.63,-22.43,0,0,,41,INSWINGER,84,FRONTFOOT OFF DRIVE,0,0,6,0,1,0,0,0,0,0,0,0,0,0
6,7,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Renuka Singh,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,223557,-75.82,45.71,1,0,,41,INSWINGER,51,FRONTFOOT COVERDRIVE,0,0,7,0,2,0,0,0,0,0,0,0,0,0
7,1,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Deepti Sharma,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.1,2,1,0,223558,-153.17,-51.90,4,0,,25,OFF SPIN,59,FRONTFOOT SQUARE DRIVE,0,0,1,1,6,0,1,0,0,0,0,0,0,0
8,2,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Deepti Sharma,,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,223559,-38.52,-123.27,2,0,,25,OFF SPIN,49,FORWARD DEFENCE,0,0,2,1,8,0,0,0,0,0,0,0,0,0
9,3,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Deepti Sharma,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,223560,-50.03,85.31,0,0,,25,OFF SPIN,84,FRONTFOOT OFF DRIVE,0,0,3,1,8,0,0,0,0,0,0,0,0,0
10,4,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Deepti Sharma,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,223561,-50.03,85.31,0,0,,23,ARM BALL,49,FORWARD DEFENCE,0,0,4,1,8,0,0,0,0,0,0,0,0,0
11,5,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Deepti Sharma,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,223562,54.03,77.94,0,0,,25,OFF SPIN,47,FRONTFOOT ON DRIVE,0,0,5,1,8,0,0,0,0,0,0,0,0,0
12,6,547,1,83,Sri Lanka Women,Vishmi Gunarathne,Deepti Sharma,,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,223563,-73.05,85.77,1,0,,25,OFF SPIN,84,FRONTFOOT OFF DRIVE,0,0,6,1,9,0,0,0,0,0,0,0,0,0
