,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,453,1,52,India Women,Smriti Mandhana,Megan Schutt,,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,,,,0,0.1,1,1,0,189010,150.26,62.29,2,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,1,0,2,0,1,0,0,0,0,0,0,0
1,2,453,1,52,India Women,Smriti Mandhana,Megan Schutt,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.2,1,1,0,189011,38.83,7.04,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2,3,453,1,52,India Women,Smriti Mandhana,Megan Schutt,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.3,1,1,0,189012,67.84,-16.45,0,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,3,0,2,0,0,0,0,0,0,0,0,0
3,4,453,1,52,India Women,Smriti Mandhana,Megan Schutt,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0.4,1,1,0,189013,60.47,86.69,1,0,,42,OUTSWINGER,84,OFF DRIVE,0,0,4,0,3,0,0,0,0,0,0,0,0,0
4,5,453,1,52,India Women,Shafali Verma,Megan Schutt,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.5,1,1,0,189014,-56.02,-33.94,0,0,,41,INSWINGER,44,GLIDE,0,0,5,0,3,0,0,0,0,0,0,0,0,0
5,6,453,1,52,India Women,Shafali Verma,Megan Schutt,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.6,1,1,0,189015,-56.02,-33.94,0,0,,41,INSWINGER,84,OFF DRIVE,0,0,6,0,3,0,0,0,0,0,0,0,0,0
6,1,453,1,52,India Women,Smriti Mandhana,Darcie Brown,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,1.1,1,1,0,189016,-95.15,-58.35,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,1,1,4,0,1,0,0,0,0,0,0,0
7,2,453,1,52,India Women,Shafali Verma,Darcie Brown,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,1.2,1,1,0,189017,122.63,12.10,1,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,2,1,5,0,0,0,0,0,0,0,0,0
8,3,453,1,52,India Women,Smriti Mandhana,Darcie Brown,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,,,,0,1.3,1,1,0,189018,-37.60,-142.14,4,0,,41,INSWINGER,54,LEG GLANCE,0,0,3,1,9,0,0,0,0,0,0,0,0,0
9,4,453,1,52,India Women,Smriti Mandhana,Darcie Brown,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.4,1,1,0,189019,54.49,54.92,0,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,4,1,9,0,0,0,0,0,0,0,0,0
