innings_number,batting_team_id,batting_team_name,batting_team_abbreviation,innings_closure_id,over_number,over_bowler_name,runs_off_over,extras_off_over,wickets_off_over,team_score,run_rate,overs_unique,display_overs,runs,scoring,ball_summary_text,ball_pre_text,commentary,gid,match_id,match_name,comp_id,comp_name,comp_season,ground_name,class_name,start_date,batting_player_id,batting_player_name,batting_player_hand,bowling_player_id,bowling_player_name,bowling_player_hand,bowling_team_id,bowling_team_name,bowling_technique,bowling_type_id,bowling_type_simple,datetime_utc,bounce_position_x,bounce_position_y,length_zone,stumps_position_y,stumps_position_z,grid_x,grid_y,ball_id,field_direction,field_distance_percent,field_magnitude,field_zone,runs_off_bat,runs_conceded,has_pitchmap,has_beehive,has_wagon,in_catch_map,bowler_arm,delivery_type,delivery_variation,length,line,footwork,shot_type,shot_trajectory,shot_control,field_position,fielder_name,dismissal_type,dismissed_batter,dismissal_score,parse_method,runs_scored,extras_type,is_wicket,is_wide,is_no_ball,is_bye,is_leg_bye,is_penalty,is_boundary_four,is_boundary_six,is_dot,dismissal_source
1,6,India,IND,5,1,N Burger,14,6,0,14/0,8.00,0.01,0.1,4,4,"Burger to Jaiswal, 4 runs",Yashasvi Jaiswal and Rohit Sharma head out to the middle. Nandre Burger takes the ball for their 1st spell,"No movement length ball pitched wide outside off. Jaiswal drives it with perfect control, the ball flying crisply through cover for a boundary. Yashasvi Jaiswal gets off the mark in style, setting the tone for India.",e2bde9da-6c75-42c4-8be2-89a98eacb8b1,227564,"India v South Africa at Naya Raipur, 2nd ODI, 3 Dec 2025",8599,South Africa in India,2025/26,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur",One-day international,2025-12-03,68314.0,YB Jaiswal,left,52827.0,N Burger,left,3.0,South Africa,left pace,1.0,pace,2025-12-03 08:00:44,,,,,,,,105962986.0,353.0,100.0,171.0,3.0,4.0,4.0,False,False,True,False,,,,length ball,wide outside off,no movement,drive,,,cover,,,,,keyword,4,,False,False,False,False,False,False,True,False,False,
1,6,India,IND,5,1,N Burger,14,6,0,14/0,8.00,0.02,0.1,1,1ʷᵈ,"Burger to Jaiswal, 1 run (wide)",,"Over the wicket. Back of a length, off stump, back foot, glance. 1 wide.",e2bde9da-6c75-42c4-8be2-89a98eacb8b1,227564,"India v South Africa at Naya Raipur, 2nd ODI, 3 Dec 2025",8599,South Africa in India,2025/26,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur",One-day international,2025-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,over the wicket,,,back of a length,off stump,back foot,glance,,,,,,,,template_arm,1,wide,False,True,False,False,False,False,False,False,False,
1,6,India,IND,5,1,N Burger,14,6,0,14/0,8.00,0.03,0.1,5,5ʷᵈ,"Burger to Jaiswal, 5 runs (wide)",,"Burger delivers a seaming-in length ball on down leg. Yashasvi Jaiswal attempts a flick but plays and misses, resulting in a wide plus five extras.",e2bde9da-6c75-42c4-8be2-89a98eacb8b1,227564,"India v South Africa at Naya Raipur, 2nd ODI, 3 Dec 2025",8599,South Africa in India,2025/26,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur",One-day international,2025-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,length ball,down leg,,flick,,,,,,,,keyword,5,wide,False,True,False,False,False,False,False,False,False,
1,6,India,IND,5,1,N Burger,14,6,0,14/0,8.00,0.04,0.2,0,0,"Burger to Jaiswal, no run",,"Burger sends in a swinging ball wide outside off. Jaiswal plays with shoulders and arms, managing no run as de Kock gathers comfortably behind the stumps.",e2bde9da-6c75-42c4-8be2-89a98eacb8b1,227564,"India v South Africa at Naya Raipur, 2nd ODI, 3 Dec 2025",8599,South Africa in India,2025/26,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur",One-day international,2025-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,wide outside off,,,,,,,,,,keyword,0,,False,False,False,False,False,False,False,False,True,
1,6,India,IND,5,1,N Burger,14,6,0,14/0,8.00,0.05,0.3,0,0,"Burger to Jaiswal, no run",,"Nandre Burger bowls a swinging away length ball outside off. Yashasvi Jaiswal attempts a late cut but misses, yet a misfield by Quinton de Kock allows the ball to escape for a run.",e2bde9da-6c75-42c4-8be2-89a98eacb8b1,227564,"India v South Africa at Naya Raipur, 2nd ODI, 3 Dec 2025",8599,South Africa in India,2025/26,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur",One-day international,2025-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,length ball,outside off,,late cut,,,,,,,,keyword,0,,False,False,False,False,False,False,False,False,True,
1,6,India,IND,5,1,N Burger,14,6,0,14/0,8.00,0.06,0.4,0,0,"Burger to Jaiswal, no run",,"Nandre Burger delivers a swinging ball outside off, back of a length. Yashasvi Jaiswal attempts a defensive shot but misses again. No run.",e2bde9da-6c75-42c4-8be2-89a98eacb8b1,227564,"India v South Africa at Naya Raipur, 2nd ODI, 3 Dec 2025",8599,South Africa in India,2025/26,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur",One-day international,2025-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,back of a length,outside off,,,,,,,,,,keyword,0,,False,False,False,False,False,False,False,False,True,
1,6,India,IND,5,1,N Burger,14,6,0,14/0,8.00,0.07,0.5,0,0,"Burger to Jaiswal, no run",,Nandre Burger bowls a swinging-in length ball outside off stump. Yashasvi Jaiswal defends it solidly for no run.,e2bde9da-6c75-42c4-8be2-89a98eacb8b1,227564,"India v South Africa at Naya Raipur, 2nd ODI, 3 Dec 2025",8599,South Africa in India,2025/26,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur",One-day international,2025-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,length ball,outside off,,,,,,,,,,keyword,0,,False,False,False,False,False,False,False,False,True,
1,6,India,IND,5,1,N Burger,14,6,0,14/0,8.00,0.08,0.6,4,4,"Burger to Jaiswal, 4 runs",,"Burger bowls a swinging away length ball outside off stump. Yashasvi Jaiswal drives with an inside edge, racing through fine leg for four, aided by a misfield from Ngidi. Jaiswal is finding his rhythm early, striking his second boundary of the over and pushing India forward.",e2bde9da-6c75-42c4-8be2-89a98eacb8b1,227564,"India v South Africa at Naya Raipur, 2nd ODI, 3 Dec 2025",8599,South Africa in India,2025/26,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur",One-day international,2025-12-03,68314.0,YB Jaiswal,left,52827.0,N Burger,left,3.0,South Africa,left pace,1.0,pace,2025-12-03 08:05:25,,,,,,,,105963018.0,104.0,100.0,160.0,8.0,4.0,4.0,False,False,True,False,,,,length ball,outside off,,drive,,,fine leg,,,,,keyword,4,,False,False,False,False,False,False,True,False,False,
1,6,India,IND,5,2,LT Ngidi,8,4,0,22/0,4.00,1.01,1.0,1,1ʷᵈ,"Ngidi to Sharma, 1 run (wide)",Lungi Ngidi takes the ball for their 1st spell,"Ngidi bowls a swinging ball, wide outside off, back of a length. Rohit Sharma leaves it alone, no contact. One run added as a wide.",e2bde9da-6c75-42c4-8be2-89a98eacb8b1,227564,"India v South Africa at Naya Raipur, 2nd ODI, 3 Dec 2025",8599,South Africa in India,2025/26,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur",One-day international,2025-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,back of a length,wide outside off,,leave,,,,,,,,keyword,1,wide,False,True,False,False,False,False,False,False,False,
1,6,India,IND,5,2,LT Ngidi,8,4,0,22/0,4.00,1.02,1.0,1,1ʷᵈ,"Ngidi to Sharma, 1 run (wide)",,Ngidi bowls a swinging away length ball wide outside off; Rohit Sharma leaves it alone. The batsmen take an extra run as Quinton de Kock collects the wide delivery.,e2bde9da-6c75-42c4-8be2-89a98eacb8b1,227564,"India v South Africa at Naya Raipur, 2nd ODI, 3 Dec 2025",8599,South Africa in India,2025/26,"Shaheed Veer Narayan Singh International Cricket Stadium, Naya Raipur",One-day international,2025-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,length ball,wide outside off,,leave,,,,,,,,keyword,1,wide,False,True,False,False,False,False,False,False,False,
