,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,461,1,16,Kolkata Knight Riders,Ajinkya Rahane,David Willey,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,192076,-65.69,-22.43,1,0,,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,David Willey,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,192077,71.52,54.00,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,David Willey,,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,192078,-105.28,-71.24,2,0,,39,ANGLED IN,54,LEG GLANCE,0,0,3,0,3,0,0,0,0,0,0,0,0,0
3,4,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,David Willey,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,192079,-113.57,-67.09,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,4,0,4,0,0,0,0,0,0,0,0,0
4,5,461,1,16,Kolkata Knight Riders,Ajinkya Rahane,David Willey,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,2,1,0,192080,-69.83,-31.64,0,0,,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,5,0,4,0,0,0,0,0,0,0,0,0
5,6,461,1,16,Kolkata Knight Riders,Ajinkya Rahane,David Willey,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,192081,-69.83,-31.64,0,0,,30,ANGLED ACROSS,77,STEP DOWN DEFENCE,0,0,6,0,4,0,0,0,0,0,0,0,0,0
6,1,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,Mohammed Siraj,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.1,2,1,0,192082,173.74,-27.04,4,0,,30,ANGLED ACROSS,59,FRONTFOOT SQUARE DRIVE,0,0,1,1,8,0,1,0,0,0,0,0,0,0
7,2,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,Mohammed Siraj,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,192083,173.74,-27.04,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,2,1,8,0,0,0,0,0,0,0,0,0
8,3,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,Mohammed Siraj,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,192084,173.74,-27.04,0,0,,43,NIPBACKER,51,FRONTFOOT COVERDRIVE,0,0,3,1,8,0,0,0,0,0,0,0,0,0
9,4,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,Mohammed Siraj,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,192085,173.74,-27.04,0,0,,37,NIPPED AWAY,84,FRONTFOOT OFF DRIVE,0,0,4,1,8,0,0,0,0,0,0,0,0,0
10,5,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,Mohammed Siraj,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,192086,-44.97,32.82,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,5,1,8,0,0,0,0,0,0,0,0,0
11,6,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,Mohammed Siraj,,2,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,192087,95.00,-63.87,2,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,6,1,10,0,0,0,0,0,0,0,0,0
12,1,461,1,16,Kolkata Knight Riders,Ajinkya Rahane,David Willey,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.1,2,1,0,192088,125.85,13.94,1,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,1,2,11,0,1,0,0,0,0,0,0,0
13,2,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,David Willey,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,2,1,0,192089,125.85,13.94,0,0,,42,OUTSWINGER,50,BACKFOOT DEFENCE,0,0,2,2,11,0,0,0,0,0,0,0,0,0
14,3,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,David Willey,,3,3,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,2.3,2,1,1,192090,125.85,13.94,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,3,2,12,0,0,0,0,0,0,0,0,0
15,4,461,1,16,Kolkata Knight Riders,Ajinkya Rahane,David Willey,,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.4,2,1,0,192091,-109.43,-42.69,1,0,,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,4,2,13,0,0,0,0,0,0,0,0,0
16,5,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,David Willey,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,2,1,0,192092,-56.94,26.83,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,5,2,13,0,0,0,0,0,0,0,0,0
17,6,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,David Willey,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,2,1,0,192093,84.87,30.98,1,0,,42,OUTSWINGER,77,STEP DOWN DEFENCE,0,0,6,2,14,0,0,0,0,0,0,0,0,0
18,1,461,1,16,Kolkata Knight Riders,Venkatesh Iyer,Akash Deep,,4,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught & Bowled,WICKET,1,3.1,2,1,0,192094,84.87,30.98,0,0,,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,1,3,14,1,1,0,0,0,0,0,0,0
19,2,461,1,16,Kolkata Knight Riders,Shreyas Iyer,Akash Deep,,4,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.2,2,1,0,192095,-184.02,35.12,4,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,2,3,18,1,2,0,0,0,0,0,0,0
20,3,461,1,16,Kolkata Knight Riders,Shreyas Iyer,Akash Deep,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.3,2,1,0,192096,100.53,-79.99,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,3,3,19,1,0,0,0,0,0,0,0,0
21,4,461,1,16,Kolkata Knight Riders,Ajinkya Rahane,Akash Deep,,4,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.4,2,1,0,192097,134.60,70.58,2,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,4,3,21,1,0,0,0,0,0,0,0,0
22,5,461,1,16,Kolkata Knight Riders,Ajinkya Rahane,Akash Deep,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.5,2,1,0,192098,134.60,70.58,0,0,,37,NIPPED AWAY,31,UPPER CUT,0,0,5,3,21,1,0,0,0,0,0,0,0,0
