,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,525,1,20,Sunrisers Hyderabad,Priyam Garg,Liam Livingstone,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,210055,69.22,128.59,1,0,,25,OFF SPIN,47,FRONTFOOT ON DRIVE,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Liam Livingstone,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,210056,69.22,128.59,0,0,,25,OFF SPIN,105,LEFT ALONE,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Liam Livingstone,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,210057,72.44,-29.34,0,0,,23,ARM BALL,36,CUT SHOT,0,0,3,0,1,0,0,0,0,0,0,0,0,0
3,4,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Liam Livingstone,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,210058,71.98,42.49,0,0,,25,OFF SPIN,51,FRONTFOOT COVERDRIVE,0,0,4,0,1,0,0,0,0,0,0,0,0,0
4,5,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Liam Livingstone,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,2,1,0,210059,172.36,86.69,4,0,,25,OFF SPIN,15,LOFTED COVER DRIVE,0,0,5,0,5,0,0,0,0,0,0,0,0,0
5,6,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Liam Livingstone,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,210060,79.35,37.42,0,0,,23,ARM BALL,97,BACKFOOT PUSH,0,0,6,0,5,0,0,0,0,0,0,0,0,0
7,1,525,1,20,Sunrisers Hyderabad,Priyam Garg,Arshdeep Singh,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,210061,79.35,37.42,0,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,1,1,5,0,1,0,0,0,0,0,0,0
8,2,525,1,20,Sunrisers Hyderabad,Priyam Garg,Arshdeep Singh,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,210062,13.51,48.47,0,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,2,1,5,0,0,0,0,0,0,0,0,0
9,3,525,1,20,Sunrisers Hyderabad,Priyam Garg,Arshdeep Singh,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,210063,-71.21,93.14,1,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,3,1,6,0,0,0,0,0,0,0,0,0
10,4,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Arshdeep Singh,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,210064,-71.21,93.14,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,4,1,6,0,0,0,0,0,0,0,0,0
11,5,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Arshdeep Singh,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,210065,151.64,-21.51,1,0,,42,OUTSWINGER,36,CUT SHOT,0,0,5,1,7,0,0,0,0,0,0,0,0,0
12,6,525,1,20,Sunrisers Hyderabad,Priyam Garg,Arshdeep Singh,,2,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,210066,60.47,-87.81,2,0,,8,OFF CUTTER,54,LEG GLANCE,0,0,6,1,9,0,0,0,0,0,0,0,0,0
13,1,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Kagiso Rabada,,3,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.1,2,1,0,210067,-164.22,94.52,4,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,1,2,13,0,1,0,0,0,0,0,0,0
14,2,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Kagiso Rabada,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,2,1,0,210068,47.58,56.76,1,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,2,2,14,0,0,0,0,0,0,0,0,0
15,3,525,1,20,Sunrisers Hyderabad,Priyam Garg,Kagiso Rabada,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,2,1,0,210069,56.33,77.02,0,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,3,2,14,0,0,0,0,0,0,0,0,0
16,4,525,1,20,Sunrisers Hyderabad,Priyam Garg,Kagiso Rabada,,3,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,2.4,2,1,0,210070,-52.79,80.71,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Sunrisers-Hyderabad-VS-Punjab-Kings-(22-May-2022)/File_1-3-210070.jpg,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,4,2,14,1,1,0,0,0,0,0,0,0
17,5,525,1,20,Sunrisers Hyderabad,Rahul Tripathi,Kagiso Rabada,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,2,1,0,210071,-56.94,20.85,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,5,2,14,1,2,0,0,0,0,0,0,0
18,6,525,1,20,Sunrisers Hyderabad,Rahul Tripathi,Kagiso Rabada,,3,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.6,2,1,0,210072,140.59,145.63,4,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,6,2,18,1,0,0,0,0,0,0,0,0
19,1,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Arshdeep Singh,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,2,1,0,210073,140.59,145.63,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,1,3,18,1,1,0,0,0,0,0,0,0
20,2,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Arshdeep Singh,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,2,1,0,210074,44.36,-47.76,0,0,,39,ANGLED IN,44,GLIDE,0,0,2,3,18,1,0,0,0,0,0,0,0,0
21,3,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Arshdeep Singh,,4,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.3,2,1,0,210075,110.66,-65.71,2,0,,38,STRAIGHT BALL,44,GLIDE,0,0,3,3,20,1,0,0,0,0,0,0,0,0
22,4,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Arshdeep Singh,,4,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.4,2,1,0,210076,-137.51,-91.04,4,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,4,3,24,1,0,0,0,0,0,0,0,0
23,5,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Arshdeep Singh,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.5,2,1,0,210077,52.18,25.45,0,0,,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,5,3,24,1,0,0,0,0,0,0,0,0
24,6,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Arshdeep Singh,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,2,1,0,210078,13.51,59.06,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,6,3,24,1,0,0,0,0,0,0,0,0
25,1,525,1,20,Sunrisers Hyderabad,Rahul Tripathi,Kagiso Rabada,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,2,1,0,210079,13.51,59.06,0,0,,37,NIPPED AWAY,44,GLIDE,0,0,1,4,24,1,1,0,0,0,0,0,0,0
26,2,525,1,20,Sunrisers Hyderabad,Rahul Tripathi,Kagiso Rabada,,5,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,4.2,2,1,1,210080,13.51,59.06,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,2,4,25,1,0,0,0,0,0,0,0,0
27,3,525,1,20,Sunrisers Hyderabad,Rahul Tripathi,Kagiso Rabada,,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.2,2,1,0,210081,-50.95,15.78,1,0,,37,NIPPED AWAY,50,BACKFOOT DEFENCE,0,0,3,4,26,1,0,0,0,0,0,0,0,0
28,4,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Kagiso Rabada,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,2,1,0,210082,88.10,11.64,0,0,,8,OFF CUTTER,36,CUT SHOT,0,0,4,4,26,1,0,0,0,0,0,0,0,0
29,5,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Kagiso Rabada,,5,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.4,2,1,0,210083,-133.83,-85.97,4,0,,38,STRAIGHT BALL,54,LEG GLANCE,0,0,5,4,30,1,0,0,0,0,0,0,0,0
30,6,525,1,20,Sunrisers Hyderabad,Abhishek Sharma,Kagiso Rabada,,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.5,2,1,0,210084,104.67,-62.03,1,0,,30,ANGLED ACROSS,44,GLIDE,0,0,6,4,31,1,0,0,0,0,0,0,0,0
31,7,525,1,20,Sunrisers Hyderabad,Rahul Tripathi,Kagiso Rabada,,5,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.6,2,1,0,210085,-121.40,-51.44,1,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,7,4,32,1,0,0,0,0,0,0,0,0
