,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,508,1,77,Lucknow Super Giants,Quinton De Kock,Tim Southee,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,203502,66.46,47.55,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,508,1,77,Lucknow Super Giants,Quinton De Kock,Tim Southee,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,203503,-47.27,15.32,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,3,508,1,77,Lucknow Super Giants,Quinton De Kock,Tim Southee,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,203504,-70.29,8.88,0,0,,41,INSWINGER,50,BACKFOOT DEFENCE,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3,4,508,1,77,Lucknow Super Giants,Quinton De Kock,Tim Southee,,1,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,203505,-139.82,42.49,2,0,,41,INSWINGER,58,BACKFOOT PULL SHOT,0,0,4,0,2,0,0,0,0,0,0,0,0,0
4,5,508,1,77,Lucknow Super Giants,Quinton De Kock,Tim Southee,,1,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Run Out,WICKET,0,0.5,2,1,0,203506,39.29,21.77,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Lucknow-Super-Giants-VS-Kolkata-Knight-Riders-(07-May-2022)/File_1-1-203506.jpg,41,INSWINGER,49,FORWARD DEFENCE,0,0,5,0,2,1,0,0,0,0,0,0,0,0
5,6,508,1,77,Lucknow Super Giants,Quinton De Kock,Tim Southee,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,203507,60.01,59.53,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,6,0,2,1,0,0,0,0,0,0,0,0
6,1,508,1,77,Lucknow Super Giants,Deepak Hooda,Shivam Mavi,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,203508,68.30,38.81,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,1,1,2,1,1,0,0,0,0,0,0,0
7,2,508,1,77,Lucknow Super Giants,Deepak Hooda,Shivam Mavi,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,203509,-33.00,63.21,0,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,2,1,2,1,0,0,0,0,0,0,0,0
8,3,508,1,77,Lucknow Super Giants,Deepak Hooda,Shivam Mavi,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,203510,-27.47,47.09,0,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,3,1,2,1,0,0,0,0,0,0,0,0
9,4,508,1,77,Lucknow Super Giants,Deepak Hooda,Shivam Mavi,,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.4,2,1,0,203511,-175.73,25.45,4,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,4,1,6,1,0,0,0,0,0,0,0,0
