,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1371,1,13,Chennai Super Kings,Rachin Ravindra,Abhishek Sharma,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,445552,-80.42,136.42,1,0,,23,ARM BALL,101,BACKFOOT ON DRIVE,0,0,1,0,1,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,1371,1,13,Chennai Super Kings,Ruturaj Gaikwad,Abhishek Sharma,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,445553,122.63,71.04,1,0,,23,ARM BALL,27,FORWARD PUSH,0,0,2,0,2,0,Off stump,Full Length,0,0,0,0,0,0,0,0
2,3,1371,1,13,Chennai Super Kings,Rachin Ravindra,Abhishek Sharma,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,445554,-143.04,-67.09,4,0,,23,ARM BALL,55,SWEEP SHOT,0,0,3,0,6,0,Leg stump,Full Length,0,0,0,0,0,0,0,0
3,4,1371,1,13,Chennai Super Kings,Rachin Ravindra,Abhishek Sharma,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,445555,47.58,68.73,0,0,,23,ARM BALL,6,BACKFOOT OFF DRIVE,0,0,4,0,6,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,1371,1,13,Chennai Super Kings,Rachin Ravindra,Abhishek Sharma,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,445556,-69.83,130.89,1,0,,23,ARM BALL,47,FRONTFOOT ON DRIVE,0,0,5,0,7,0,Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,1371,1,13,Chennai Super Kings,Ruturaj Gaikwad,Abhishek Sharma,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,445557,-4.91,57.68,0,0,,23,ARM BALL,27,FORWARD PUSH,0,0,6,0,7,0,Outside Leg stump,Full Length,0,0,0,0,0,0,0,0
6,1,1371,1,13,Chennai Super Kings,Rachin Ravindra,Bhuvneshwar Kumar,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,445558,-63.38,38.81,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,1,1,7,0,Outside Leg stump,Short of Good Length,1,0,0,0,0,0,0,0
7,2,1371,1,13,Chennai Super Kings,Rachin Ravindra,Bhuvneshwar Kumar,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,445559,35.61,83.01,1,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,2,1,8,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
8,3,1371,1,13,Chennai Super Kings,Ruturaj Gaikwad,Bhuvneshwar Kumar,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,445560,-154.55,-62.95,4,0,,38,STRAIGHT BALL,59,FRONTFOOT SQUARE DRIVE,0,0,3,1,12,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,1371,1,13,Chennai Super Kings,Ruturaj Gaikwad,Bhuvneshwar Kumar,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,445561,66.00,45.71,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,4,1,12,0,Off stump,Good Length,0,0,0,0,0,0,0,0
