,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,488,1,17,Mumbai Indians,Rohit Sharma,Mukesh Choudhary,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,198617,-33.46,37.42,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,488,1,17,Mumbai Indians,Rohit Sharma,Mukesh Choudhary,,1,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.2,2,1,0,198618,49.88,74.26,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,2,0,0,1,2,0,0,0,0,0,0,0
2,3,488,1,17,Mumbai Indians,Dewald Brevis,Mukesh Choudhary,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,198619,-21.95,60.91,0,0,,41,INSWINGER,53,FRONTFOOT STRAIGHT DRIVE,0,0,3,0,0,1,3,0,0,0,0,0,0,0
3,4,488,1,17,Mumbai Indians,Dewald Brevis,Mukesh Choudhary,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,198620,78.43,84.39,1,0,,41,INSWINGER,47,FRONTFOOT ON DRIVE,0,0,4,0,1,1,0,0,0,0,0,0,0,0
4,5,488,1,17,Mumbai Indians,Ishan Kishan,Mukesh Choudhary,,1,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.5,2,1,1,198621,78.43,84.39,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,5,0,2,1,0,0,0,0,0,0,0,0
5,6,488,1,17,Mumbai Indians,Ishan Kishan,Mukesh Choudhary,,1,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,0.5,2,1,0,198622,78.43,84.39,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Mumbai-Indians-VS-Chennai-Super-Kings-(21-Apr-2022)/File_1-1-198622.jpg,42,OUTSWINGER,84,FRONTFOOT OFF DRIVE,0,0,6,0,2,2,1,0,0,0,0,0,0,0
6,7,488,1,17,Mumbai Indians,Suryakumar Yadav,Mukesh Choudhary,,1,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.6,2,1,0,198623,55.87,206.40,4,0,,30,ANGLED ACROSS,47,FRONTFOOT ON DRIVE,0,0,7,0,6,2,2,0,0,0,0,0,0,0
8,1,488,1,17,Mumbai Indians,Dewald Brevis,Mitchell Santner,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,198624,118.95,30.98,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,1,7,2,3,0,0,0,0,0,0,0
9,2,488,1,17,Mumbai Indians,Suryakumar Yadav,Mitchell Santner,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,198625,118.95,30.98,0,0,,10,ORTHODOX,47,FRONTFOOT ON DRIVE,0,0,2,1,7,2,0,0,0,0,0,0,0,0
10,3,488,1,17,Mumbai Indians,Suryakumar Yadav,Mitchell Santner,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,2,1,0,198626,-179.41,68.73,4,0,,10,ORTHODOX,51,FRONTFOOT COVERDRIVE,0,0,3,1,11,2,0,0,0,0,0,0,0,0
