,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,2505,1,17,Mumbai Indians,Ryan Rickelton,Anukul Roy,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,833833,-73.00,130.50,1,0,,10,ORTHODOX,101,BACKFOOT ON DRIVE,0,0,1,0,1,0,Leg stump,Good Length,1,0,0,0,0,0,0,0
1,2,2505,1,17,Mumbai Indians,Rohit Sharma,Anukul Roy,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,833834,128.50,-5.50,1,0,,10,ORTHODOX,97,BACKFOOT PUSH,0,0,2,0,2,0,Middle stump,Good Length,0,0,0,0,0,0,0,0
2,3,2505,1,17,Mumbai Indians,Ryan Rickelton,Anukul Roy,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,833835,225.00,17.50,4,0,,10,ORTHODOX,52,BACKFOOT COVERDRIVE,0,0,3,0,6,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,2505,1,17,Mumbai Indians,Ryan Rickelton,Anukul Roy,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,833836,20.50,-72.00,0,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,4,0,6,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
4,5,2505,1,17,Mumbai Indians,Ryan Rickelton,Anukul Roy,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,833837,-69.00,35.00,0,0,,23,ARM BALL,40,FRONTFOOT FLICK,0,0,5,0,6,0,Outside Leg stump,Full Length,0,0,0,0,0,0,0,0
5,6,2505,1,17,Mumbai Indians,Ryan Rickelton,Anukul Roy,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,833838,-69.00,35.00,0,0,,23,ARM BALL,95,SLOG SWEEP,0,0,6,0,6,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
6,1,2505,1,17,Mumbai Indians,Rohit Sharma,Saurabh Dubey,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,833839,-44.50,27.00,0,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,1,1,6,0,Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,2505,1,17,Mumbai Indians,Rohit Sharma,Saurabh Dubey,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,833840,-44.50,27.00,0,0,,30,ANGLED ACROSS,58,BACKFOOT PULL SHOT,0,0,2,1,6,0,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
8,3,2505,1,17,Mumbai Indians,Rohit Sharma,Saurabh Dubey,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,833841,-146.50,-59.00,1,0,,30,ANGLED ACROSS,44,GLIDE,0,0,3,1,7,0,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
9,4,2505,1,17,Mumbai Indians,Ryan Rickelton,Saurabh Dubey,,2,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.4,1,1,1,833842,-146.50,-59.00,1,0,,42,OUTSWINGER,,,0,0,4,1,8,0,Wide outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
