,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,2510,1,14,Delhi Capitals,Abishek Porel,Anukul Roy,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,835018,-21.00,-13.00,0,0,,10,ORTHODOX,58,BACKFOOT PULL SHOT,0,0,1,0,0,0,Outside Leg stump,Good Length,1,0,0,0,0,0,0,0
1,2,2510,1,14,Delhi Capitals,Abishek Porel,Anukul Roy,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,835019,66.00,34.00,0,0,,10,ORTHODOX,52,BACKFOOT COVERDRIVE,0,0,2,0,0,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
2,3,2510,1,14,Delhi Capitals,Abishek Porel,Anukul Roy,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,835020,-187.00,-50.00,4,0,,10,ORTHODOX,58,BACKFOOT PULL SHOT,0,0,3,0,4,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
3,4,2510,1,14,Delhi Capitals,Abishek Porel,Anukul Roy,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,835023,160.50,155.50,4,0,,10,ORTHODOX,15,LOFTED COVER DRIVE,0,0,4,0,8,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
4,5,2510,1,14,Delhi Capitals,Abishek Porel,Anukul Roy,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,835025,98.50,100.00,1,0,,10,ORTHODOX,52,BACKFOOT COVERDRIVE,0,0,5,0,9,0,Middle stump,Good Length,0,0,0,0,0,0,0,0
5,6,2510,1,14,Delhi Capitals,K L Rahul,Anukul Roy,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,835026,46.50,93.00,1,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,6,0,10,0,Middle stump,Full Length,0,0,0,0,0,0,0,0
6,1,2510,1,14,Delhi Capitals,K L Rahul,Saurabh Dubey,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,835029,-78.50,40.50,0,0,,41,INSWINGER,51,FRONTFOOT COVERDRIVE,0,0,1,1,10,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,2510,1,14,Delhi Capitals,K L Rahul,Saurabh Dubey,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,835030,-64.00,3.50,1,0,,41,INSWINGER,97,BACKFOOT PUSH,0,0,2,1,11,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
8,3,2510,1,14,Delhi Capitals,Abishek Porel,Saurabh Dubey,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,835032,30.00,13.00,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,3,1,11,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,2510,1,14,Delhi Capitals,Abishek Porel,Saurabh Dubey,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,835034,30.00,13.00,0,0,,42,OUTSWINGER,114,STEP DOWN LOFTED COVER DRIVE,0,0,4,1,11,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
10,5,2510,1,14,Delhi Capitals,Abishek Porel,Saurabh Dubey,,2,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.5,1,1,1,835036,30.00,13.00,1,0,,42,OUTSWINGER,36,CUT SHOT,0,0,5,1,12,0,Wide outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
11,6,2510,1,14,Delhi Capitals,Abishek Porel,Saurabh Dubey,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,835038,48.50,97.50,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,6,1,12,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
12,7,2510,1,14,Delhi Capitals,Abishek Porel,Saurabh Dubey,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,835040,70.50,-26.50,0,0,,42,OUTSWINGER,36,CUT SHOT,0,0,7,1,12,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
14,1,2510,1,14,Delhi Capitals,K L Rahul,Cameron Green,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,835041,57.50,1.00,1,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,1,2,13,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
15,2,2510,1,14,Delhi Capitals,Abishek Porel,Cameron Green,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,835043,-61.00,105.00,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,2,2,14,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
16,3,2510,1,14,Delhi Capitals,K L Rahul,Cameron Green,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,835044,-75.00,-14.00,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,3,2,14,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
17,4,2510,1,14,Delhi Capitals,K L Rahul,Cameron Green,,3,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2.4,1,1,0,835047,190.50,-26.50,6,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,4,2,20,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
18,5,2510,1,14,Delhi Capitals,K L Rahul,Cameron Green,,3,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.5,1,1,0,835049,-178.50,125.00,4,0,,39,ANGLED IN,15,LOFTED COVER DRIVE,0,0,5,2,24,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
19,6,2510,1,14,Delhi Capitals,K L Rahul,Cameron Green,,3,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,835050,167.50,71.50,2,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,6,2,26,0,Middle stump,Full Length,0,0,0,0,0,0,0,0
20,1,2510,1,14,Delhi Capitals,Abishek Porel,Kartik Tyagi,,4,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.1,1,1,0,835053,79.00,-146.50,4,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,1,3,30,0,Off stump,Good Length,1,0,0,0,0,0,0,0
21,2,2510,1,14,Delhi Capitals,Abishek Porel,Kartik Tyagi,,4,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.2,1,1,0,835055,52.00,223.00,4,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,2,3,34,0,Off stump,Full Length,0,0,0,0,0,0,0,0
22,3,2510,1,14,Delhi Capitals,Abishek Porel,Kartik Tyagi,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,835059,1.50,-31.00,0,0,,30,ANGLED ACROSS,15,LOFTED COVER DRIVE,0,0,3,3,34,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
23,4,2510,1,14,Delhi Capitals,Abishek Porel,Kartik Tyagi,,4,4,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,835060,160.00,95.50,3,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,4,3,37,0,Off stump,Full Length,0,0,0,0,0,0,0,0
