,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,513,1,18,Rajasthan Royals,Yashasvi Jaiswal,Chetan Sakariya,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,204643,-67.07,-13.68,1,0,,39,ANGLED IN,77,STEP DOWN DEFENCE,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2,513,1,18,Rajasthan Royals,Jos Buttler,Chetan Sakariya,,1,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.2,2,1,1,204644,-67.07,-13.68,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2,3,513,1,18,Rajasthan Royals,Jos Buttler,Chetan Sakariya,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,204645,-138.90,14.40,1,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,3,0,3,0,0,0,0,0,0,0,0,0
3,4,513,1,18,Rajasthan Royals,Yashasvi Jaiswal,Chetan Sakariya,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,204646,86.72,-83.67,1,0,,42,OUTSWINGER,36,CUT SHOT,0,0,4,0,4,0,0,0,0,0,0,0,0,0
4,5,513,1,18,Rajasthan Royals,Jos Buttler,Chetan Sakariya,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,204647,86.72,-83.67,0,0,,37,NIPPED AWAY,49,FORWARD DEFENCE,0,0,5,0,4,0,0,0,0,0,0,0,0,0
5,6,513,1,18,Rajasthan Royals,Jos Buttler,Chetan Sakariya,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,2,1,0,204648,-51.87,66.43,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,6,0,4,0,0,0,0,0,0,0,0,0
6,7,513,1,18,Rajasthan Royals,Jos Buttler,Chetan Sakariya,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,204649,-84.56,7.96,1,0,,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,7,0,5,0,0,0,0,0,0,0,0,0
7,1,513,1,18,Rajasthan Royals,Jos Buttler,Anrich Nortje,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.1,2,1,0,204650,-181.72,24.99,4,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,1,1,9,0,1,0,0,0,0,0,0,0
8,2,513,1,18,Rajasthan Royals,Jos Buttler,Anrich Nortje,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,204651,-128.31,-49.60,1,0,,42,OUTSWINGER,36,CUT SHOT,0,0,2,1,10,0,0,0,0,0,0,0,0,0
9,3,513,1,18,Rajasthan Royals,Yashasvi Jaiswal,Anrich Nortje,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,204652,-128.31,-49.60,0,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,3,1,10,0,0,0,0,0,0,0,0,0
10,4,513,1,18,Rajasthan Royals,Yashasvi Jaiswal,Anrich Nortje,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,204653,60.01,66.43,0,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,4,1,10,0,0,0,0,0,0,0,0,0
11,5,513,1,18,Rajasthan Royals,Yashasvi Jaiswal,Anrich Nortje,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,204654,-10.44,54.92,0,0,,30,ANGLED ACROSS,53,FRONTFOOT STRAIGHT DRIVE,0,0,5,1,10,0,0,0,0,0,0,0,0,0
12,6,513,1,18,Rajasthan Royals,Yashasvi Jaiswal,Anrich Nortje,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,204655,78.89,21.31,0,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,6,1,10,0,0,0,0,0,0,0,0,0
14,1,513,1,18,Rajasthan Royals,Jos Buttler,Chetan Sakariya,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,2,1,0,204656,56.79,30.52,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,1,2,10,0,1,0,0,0,0,0,0,0
15,2,513,1,18,Rajasthan Royals,Jos Buttler,Chetan Sakariya,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,2,1,0,204657,-47.27,86.69,0,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,2,2,10,0,0,0,0,0,0,0,0,0
16,3,513,1,18,Rajasthan Royals,Jos Buttler,Chetan Sakariya,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,2,1,0,204658,-19.18,49.86,0,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,3,2,10,0,0,0,0,0,0,0,0,0
17,4,513,1,18,Rajasthan Royals,Jos Buttler,Chetan Sakariya,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,2,1,0,204659,-62.46,-24.73,0,0,,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,4,2,10,0,0,0,0,0,0,0,0,0
18,5,513,1,18,Rajasthan Royals,Jos Buttler,Chetan Sakariya,,3,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,2.5,2,1,1,204660,-62.46,-24.73,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,5,2,11,0,0,0,0,0,0,0,0,0
19,6,513,1,18,Rajasthan Royals,Jos Buttler,Chetan Sakariya,,3,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,2.5,2,1,0,204661,60.01,105.57,0,0,,41,INSWINGER,11,LOFTED ON DRIVE,0,0,6,2,11,1,1,0,0,0,0,0,0,0
20,7,513,1,18,Rajasthan Royals,Ravichandran Ashwin,Chetan Sakariya,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,2,1,0,204662,69.68,13.02,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,7,2,11,1,2,0,0,0,0,0,0,0
21,1,513,1,18,Rajasthan Royals,Yashasvi Jaiswal,Anrich Nortje,,4,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.1,2,1,0,204663,65.54,208.71,4,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,1,3,15,1,3,0,0,0,0,0,0,0
