,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,522,1,35,Gujarat Titans,Wriddhiman Saha,Siddarth Kaul,,1,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.1,2,1,0,209324,97.77,-123.73,4,0,,39,ANGLED IN,54,LEG GLANCE,0,0,1,0,4,0,1,0,0,0,0,0,0,0
1,2,522,1,35,Gujarat Titans,Wriddhiman Saha,Siddarth Kaul,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,209325,50.80,73.80,0,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,2,0,4,0,0,0,0,0,0,0,0,0
2,3,522,1,35,Gujarat Titans,Wriddhiman Saha,Siddarth Kaul,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,209326,-70.29,-27.50,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,3,0,4,0,0,0,0,0,0,0,0,0
3,4,522,1,35,Gujarat Titans,Wriddhiman Saha,Siddarth Kaul,,1,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.4,2,1,0,209327,59.09,208.24,6,0,,42,OUTSWINGER,11,LOFTED ON DRIVE,0,0,4,0,10,0,0,0,0,0,0,0,0,0
4,5,522,1,35,Gujarat Titans,Wriddhiman Saha,Siddarth Kaul,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,2,1,0,209328,59.09,208.24,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,5,0,10,0,0,0,0,0,0,0,0,0
5,6,522,1,35,Gujarat Titans,Wriddhiman Saha,Siddarth Kaul,,1,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.6,2,1,0,209329,-153.17,130.43,4,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,6,0,14,0,0,0,0,0,0,0,0,0
7,1,522,1,35,Gujarat Titans,Shubman Gill,Shahbaz Ahmed,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,209330,-83.64,136.88,1,0,,10,ORTHODOX,84,FRONTFOOT OFF DRIVE,0,0,1,1,15,0,1,0,0,0,0,0,0,0
8,2,522,1,35,Gujarat Titans,Wriddhiman Saha,Shahbaz Ahmed,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,209331,-78.12,37.42,0,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,2,1,15,0,0,0,0,0,0,0,0,0
9,3,522,1,35,Gujarat Titans,Wriddhiman Saha,Shahbaz Ahmed,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,2,1,0,209332,172.36,119.84,4,0,,10,ORTHODOX,95,SLOG SWEEP,0,0,3,1,19,0,0,0,0,0,0,0,0,0
10,4,522,1,35,Gujarat Titans,Wriddhiman Saha,Shahbaz Ahmed,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,209333,71.52,37.42,1,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,4,1,20,0,0,0,0,0,0,0,0,0
11,5,522,1,35,Gujarat Titans,Shubman Gill,Shahbaz Ahmed,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,209334,-33.46,64.13,0,0,,10,ORTHODOX,84,FRONTFOOT OFF DRIVE,0,0,5,1,20,0,0,0,0,0,0,0,0,0
12,6,522,1,35,Gujarat Titans,Shubman Gill,Shahbaz Ahmed,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,209335,-33.46,64.13,0,0,,23,ARM BALL,49,FORWARD DEFENCE,0,0,6,1,20,0,0,0,0,0,0,0,0,0
14,1,522,1,35,Gujarat Titans,Wriddhiman Saha,Josh Hazlewood,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,2,1,0,209336,-33.46,64.13,0,0,,42,OUTSWINGER,36,CUT SHOT,0,0,1,2,20,0,1,0,0,0,0,0,0,0
15,2,522,1,35,Gujarat Titans,Wriddhiman Saha,Josh Hazlewood,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,2,1,0,209337,-38.52,-17.83,1,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,2,2,21,0,0,0,0,0,0,0,0,0
