,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,520,1,20,Sunrisers Hyderabad,Abhishek Sharma,Daniel Sams,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,207893,30.08,49.86,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,520,1,20,Sunrisers Hyderabad,Abhishek Sharma,Daniel Sams,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,207894,30.08,49.86,0,0,,42,OUTSWINGER,50,BACKFOOT DEFENCE,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,3,520,1,20,Sunrisers Hyderabad,Abhishek Sharma,Daniel Sams,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,207895,-14.12,40.65,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3,4,520,1,20,Sunrisers Hyderabad,Abhishek Sharma,Daniel Sams,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,207896,89.02,-67.09,1,0,,39,ANGLED IN,44,GLIDE,0,0,4,0,1,0,0,0,0,0,0,0,0,0
4,5,520,1,20,Sunrisers Hyderabad,Priyam Garg,Daniel Sams,,1,5,4 (LB),4,0,0,0,0,1,4,0,0,0,1,1,0,0,,,0,0.5,2,1,1,207897,89.02,-67.09,4,0,,41,INSWINGER,54,LEG GLANCE,0,0,5,0,5,0,0,0,0,0,0,0,0,0
5,6,520,1,20,Sunrisers Hyderabad,Priyam Garg,Daniel Sams,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,207898,89.02,-67.09,0,0,,36,BOUNCER,105,LEFT ALONE,1,0,6,0,5,0,0,0,0,0,0,0,0,0
7,1,520,1,20,Sunrisers Hyderabad,Abhishek Sharma,Riley Meredith,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.1,2,1,0,207899,179.72,57.22,4,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,1,1,9,0,1,0,0,0,0,0,0,0
8,2,520,1,20,Sunrisers Hyderabad,Abhishek Sharma,Riley Meredith,,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,207900,-118.64,81.63,2,0,,41,INSWINGER,47,FRONTFOOT ON DRIVE,0,0,2,1,11,0,0,0,0,0,0,0,0,0
9,3,520,1,20,Sunrisers Hyderabad,Abhishek Sharma,Riley Meredith,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,207901,75.67,-23.81,0,0,,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,3,1,11,0,0,0,0,0,0,0,0,0
10,4,520,1,20,Sunrisers Hyderabad,Abhishek Sharma,Riley Meredith,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,207902,-80.88,-15.99,1,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,4,1,12,0,0,0,0,0,0,0,0,0
11,5,520,1,20,Sunrisers Hyderabad,Priyam Garg,Riley Meredith,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,207903,-80.88,-15.99,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,5,1,12,0,0,0,0,0,0,0,0,0
12,6,520,1,20,Sunrisers Hyderabad,Priyam Garg,Riley Meredith,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,207904,-80.88,-15.99,0,0,,42,OUTSWINGER,47,FRONTFOOT ON DRIVE,0,0,6,1,12,0,0,0,0,0,0,0,0,0
13,1,520,1,20,Sunrisers Hyderabad,Abhishek Sharma,Daniel Sams,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.1,2,1,0,207905,120.33,-26.58,1,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,1,2,13,0,1,0,0,0,0,0,0,0
14,2,520,1,20,Sunrisers Hyderabad,Priyam Garg,Daniel Sams,,3,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.2,2,1,0,207906,147.03,-69.86,4,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,2,2,17,0,0,0,0,0,0,0,0,0
15,3,520,1,20,Sunrisers Hyderabad,Priyam Garg,Daniel Sams,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.3,2,1,0,207907,80.73,-79.99,1,0,,38,STRAIGHT BALL,54,LEG GLANCE,0,0,3,2,18,0,0,0,0,0,0,0,0,0
16,4,520,1,20,Sunrisers Hyderabad,Abhishek Sharma,Daniel Sams,,3,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,2.4,2,1,0,207908,60.01,113.40,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Mumbai-Indians-VS-Sunrisers-Hyderabad-(17-May-2022)/File_1-3-207908.jpg,42,OUTSWINGER,5,LOFTED OFF DRIVE,0,0,4,2,18,1,1,0,0,0,0,0,0,0
17,5,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Daniel Sams,,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.5,2,1,0,207909,126.31,-15.06,1,0,,38,STRAIGHT BALL,40,FRONTFOOT FLICK,0,0,5,2,19,1,2,0,0,0,0,0,0,0
18,6,520,1,20,Sunrisers Hyderabad,Priyam Garg,Daniel Sams,,3,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.6,2,1,0,207910,-133.37,141.94,4,0,,30,ANGLED ACROSS,94,STEP DOWN LOFTED ON DRIVE,0,0,6,2,23,1,0,0,0,0,0,0,0,0
19,1,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Sanjay Yadav,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,2,1,0,207911,151.18,-71.24,0,0,,10,ORTHODOX,84,FRONTFOOT OFF DRIVE,0,0,1,3,23,1,1,0,0,0,0,0,0,0
20,2,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Sanjay Yadav,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,2,1,0,207912,151.18,-71.24,0,0,,10,ORTHODOX,47,FRONTFOOT ON DRIVE,0,0,2,3,23,1,0,0,0,0,0,0,0,0
21,3,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Sanjay Yadav,,4,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.3,2,1,0,207913,151.18,-71.24,4,0,,10,ORTHODOX,55,SWEEP SHOT,0,0,3,3,27,1,0,0,0,0,0,0,0,0
22,4,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Sanjay Yadav,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,2,1,0,207914,-50.49,23.61,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,4,3,27,1,0,0,0,0,0,0,0,0
23,5,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Sanjay Yadav,,4,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.5,2,1,0,207915,-161.46,113.40,4,0,,10,ORTHODOX,15,LOFTED COVER DRIVE,0,0,5,3,31,1,0,0,0,0,0,0,0,0
24,6,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Sanjay Yadav,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,2,1,0,207916,-62.00,-33.48,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,6,3,31,1,0,0,0,0,0,0,0,0
25,1,520,1,20,Sunrisers Hyderabad,Priyam Garg,Jasprit Bumrah,,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.1,2,1,0,207917,70.60,79.78,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,1,4,32,1,1,0,0,0,0,0,0,0
26,2,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Jasprit Bumrah,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,2,1,0,207918,54.49,40.19,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,2,4,32,1,0,0,0,0,0,0,0,0
27,3,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Jasprit Bumrah,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,2,1,0,207919,-62.46,-22.43,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,3,4,32,1,0,0,0,0,0,0,0,0
28,4,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Jasprit Bumrah,,5,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,4.4,2,1,0,207920,176.96,108.33,6,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,4,4,38,1,0,0,0,0,0,0,0,0
29,5,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Jasprit Bumrah,,5,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.5,2,1,0,207921,-120.02,-97.02,4,0,,8,OFF CUTTER,44,GLIDE,0,0,5,4,42,1,0,0,0,0,0,0,0,0
30,6,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Jasprit Bumrah,,5,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.6,2,1,0,207922,-154.09,137.34,4,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,6,4,46,1,0,0,0,0,0,0,0,0
31,1,520,1,20,Sunrisers Hyderabad,Priyam Garg,Daniel Sams,,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.1,2,1,0,207923,-154.09,137.34,0,0,,8,OFF CUTTER,49,FORWARD DEFENCE,0,0,1,5,46,1,1,0,0,0,0,0,0,0
32,2,520,1,20,Sunrisers Hyderabad,Priyam Garg,Daniel Sams,,6,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,5.2,2,1,0,207924,130.46,-23.81,2,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Mumbai-Indians-VS-Sunrisers-Hyderabad-(17-May-2022)/File_1-6-207924.jpg,30,ANGLED ACROSS,58,BACKFOOT PULL SHOT,0,0,2,5,48,1,0,0,0,0,0,0,0,0
33,3,520,1,20,Sunrisers Hyderabad,Priyam Garg,Daniel Sams,,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.3,2,1,0,207925,135.06,-24.73,1,0,,38,STRAIGHT BALL,40,FRONTFOOT FLICK,0,0,3,5,49,1,0,0,0,0,0,0,0,0
34,4,520,1,20,Sunrisers Hyderabad,Rahul Tripathi,Daniel Sams,,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.4,2,1,0,207926,-43.59,-44.99,1,0,,30,ANGLED ACROSS,44,GLIDE,0,0,4,5,50,1,0,1,1,0,1,0,0,0
35,5,520,1,20,Sunrisers Hyderabad,Priyam Garg,Daniel Sams,,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,5.5,2,1,0,207927,124.93,-104.39,6,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,5,5,56,1,0,0,1,0,0,0,0,0
36,6,520,1,20,Sunrisers Hyderabad,Priyam Garg,Daniel Sams,,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.6,2,1,0,207928,-115.87,18.55,1,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,6,5,57,1,0,0,1,0,0,0,0,0
38,1,520,1,20,Sunrisers Hyderabad,Priyam Garg,Mayank Markande,,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.1,2,1,0,207929,-123.70,30.98,1,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,1,6,58,1,1,0,1,0,0,0,0,0
