,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,2461,1,20,Sunrisers Hyderabad,Abhishek Sharma,Jofra Archer,,1,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.1,1,1,0,819717,144.00,-57.00,0,0,,36,BOUNCER,114,STEP DOWN LOFTED COVER DRIVE,1,0,1,0,0,1,Outside Leg stump,Short Length,1,0,0,0,0,0,0,0
1,2,2461,1,20,Sunrisers Hyderabad,Ishan Kishan,Jofra Archer,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,819718,144.00,-57.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,2,0,0,1,Middle stump,Good Length,2,0,0,0,0,0,0,0
2,3,2461,1,20,Sunrisers Hyderabad,Ishan Kishan,Jofra Archer,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,819719,75.00,23.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,3,0,0,1,Leg stump,Good Length,0,0,0,0,0,0,0,0
3,4,2461,1,20,Sunrisers Hyderabad,Ishan Kishan,Jofra Archer,,1,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,819720,-134.50,58.00,2,0,,38,STRAIGHT BALL,40,FRONTFOOT FLICK,0,0,4,0,2,1,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
4,5,2461,1,20,Sunrisers Hyderabad,Ishan Kishan,Jofra Archer,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,819721,71.00,-20.50,0,0,,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,5,0,2,1,Outside Leg stump,Short Length,0,0,0,0,0,0,0,0
5,6,2461,1,20,Sunrisers Hyderabad,Ishan Kishan,Jofra Archer,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,819722,77.50,27.50,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,6,0,2,1,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
7,1,2461,1,20,Sunrisers Hyderabad,Travis Head,Nandre Burger,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,819723,77.50,27.50,0,0,,39,ANGLED IN,54,LEG GLANCE,0,0,1,1,2,1,Outside Off stump,Short Length,1,0,0,0,0,0,0,0
8,2,2461,1,20,Sunrisers Hyderabad,Travis Head,Nandre Burger,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,819724,79.50,19.00,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,2,1,2,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
9,3,2461,1,20,Sunrisers Hyderabad,Travis Head,Nandre Burger,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,819725,79.50,19.00,0,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,3,1,2,1,Outside Off stump,Short Length,0,0,0,0,0,0,0,0
10,4,2461,1,20,Sunrisers Hyderabad,Travis Head,Nandre Burger,,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.4,1,1,0,819726,177.00,115.00,4,0,,39,ANGLED IN,15,LOFTED COVER DRIVE,0,0,4,1,6,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
11,5,2461,1,20,Sunrisers Hyderabad,Travis Head,Nandre Burger,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,819727,61.50,102.50,0,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,5,1,6,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
12,6,2461,1,20,Sunrisers Hyderabad,Travis Head,Nandre Burger,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,819728,104.50,41.50,0,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,6,1,6,1,Off stump,Full Length,0,0,0,0,0,0,0,0
13,1,2461,1,20,Sunrisers Hyderabad,Ishan Kishan,Jofra Archer,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,819729,22.00,107.50,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,1,2,6,1,Outside Leg stump,Short of Good Length,1,0,0,0,0,0,0,0
14,2,2461,1,20,Sunrisers Hyderabad,Ishan Kishan,Jofra Archer,,3,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.2,1,1,0,819730,-156.50,-75.00,4,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,2,2,10,1,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
