,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,507,1,15,Punjab Kings,Jonny Bairstow,Trent Boult,,1,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.1,2,1,0,203247,185.71,78.40,4,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,1,0,4,0,1,0,0,0,0,0,0,0
1,2,507,1,15,Punjab Kings,Jonny Bairstow,Trent Boult,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,203248,75.21,36.96,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,2,0,4,0,0,0,0,0,0,0,0,0
2,3,507,1,15,Punjab Kings,Jonny Bairstow,Trent Boult,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,203249,51.26,33.74,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,3,0,4,0,0,0,0,0,0,0,0,0
3,4,507,1,15,Punjab Kings,Jonny Bairstow,Trent Boult,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,2,1,0,203250,133.68,-109.91,4,0,,41,INSWINGER,54,LEG GLANCE,0,0,4,0,8,0,0,0,0,0,0,0,0,0
4,5,507,1,15,Punjab Kings,Jonny Bairstow,Trent Boult,,1,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.5,2,1,0,203251,-9.51,-149.05,2,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,5,0,10,0,0,0,0,0,0,0,0,0
5,6,507,1,15,Punjab Kings,Jonny Bairstow,Trent Boult,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,203252,-9.51,-149.05,0,0,,41,INSWINGER,51,FRONTFOOT COVERDRIVE,0,0,6,0,10,0,0,0,0,0,0,0,0,0
7,1,507,1,15,Punjab Kings,Shikhar Dhawan,Prasidh Krishna,,2,1,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,1.1,2,1,1,203253,-9.51,-149.05,1,0,,41,INSWINGER,50,BACKFOOT DEFENCE,0,0,1,1,11,0,1,0,0,0,0,0,0,0
8,2,507,1,15,Punjab Kings,Jonny Bairstow,Prasidh Krishna,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,203254,-39.90,-11.38,0,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,2,1,11,0,0,0,0,0,0,0,0,0
9,3,507,1,15,Punjab Kings,Jonny Bairstow,Prasidh Krishna,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,203255,-51.87,88.53,1,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,3,1,12,0,0,0,0,0,0,0,0,0
10,4,507,1,15,Punjab Kings,Shikhar Dhawan,Prasidh Krishna,,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.4,2,1,0,203256,73.82,-136.16,4,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,4,1,16,0,0,0,0,0,0,0,0,0
11,5,507,1,15,Punjab Kings,Shikhar Dhawan,Prasidh Krishna,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,203257,55.41,-18.29,0,0,,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,5,1,16,0,0,0,0,0,0,0,0,0
12,6,507,1,15,Punjab Kings,Shikhar Dhawan,Prasidh Krishna,,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,203258,67.84,61.83,1,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,6,1,17,0,0,0,0,0,0,0,0,0
