,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,502,1,18,Rajasthan Royals,Jos Buttler,Umesh Yadav,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,202021,,,0,0,,,Knuckleball,105,LEFT ALONE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,502,1,18,Rajasthan Royals,Jos Buttler,Umesh Yadav,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,202022,-34.84,76.56,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,3,502,1,18,Rajasthan Royals,Jos Buttler,Umesh Yadav,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,2,1,0,202023,10.28,214.23,4,0,,,Knuckleball,27,FORWARD PUSH,0,0,3,0,4,0,0,0,0,0,0,0,0,0
3,4,502,1,18,Rajasthan Royals,Jos Buttler,Umesh Yadav,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,202024,10.28,214.23,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,4,0,4,0,0,0,0,0,0,0,0,0
4,5,502,1,18,Rajasthan Royals,Jos Buttler,Umesh Yadav,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,2,1,0,202025,10.28,214.23,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,5,0,4,0,0,0,0,0,0,0,0,0
5,6,502,1,18,Rajasthan Royals,Jos Buttler,Umesh Yadav,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,202026,41.13,54.00,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,0,4,0,0,0,0,0,0,0,0,0
7,1,502,1,18,Rajasthan Royals,Devdutt Padikkal,Anukul Roy,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,202027,10.74,49.40,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,1,1,4,0,1,0,0,0,0,0,0,0
8,2,502,1,18,Rajasthan Royals,Devdutt Padikkal,Anukul Roy,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,202028,25.48,97.74,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,2,1,4,0,0,0,0,0,0,0,0,0
9,3,502,1,18,Rajasthan Royals,Devdutt Padikkal,Anukul Roy,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,202029,-61.08,133.19,1,0,,,Knuckleball,101,BACKFOOT ON DRIVE,0,0,3,1,5,0,0,0,0,0,0,0,0,0
10,4,502,1,18,Rajasthan Royals,Jos Buttler,Anukul Roy,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,202030,-78.12,101.88,1,0,,,Knuckleball,84,FRONTFOOT OFF DRIVE,0,0,4,1,6,0,0,0,0,0,0,0,0,0
11,5,502,1,18,Rajasthan Royals,Devdutt Padikkal,Anukul Roy,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,202031,-122.78,-4.01,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,5,1,7,0,0,0,0,0,0,0,0,0
12,6,502,1,18,Rajasthan Royals,Jos Buttler,Anukul Roy,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,202032,30.08,44.33,0,0,,,Knuckleball,77,STEP DOWN DEFENCE,0,0,6,1,7,0,0,0,0,0,0,0,0,0
