,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,459,1,77,Lucknow Super Giants,K L Rahul,Mohammad Shami,,1,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.1,2,1,0,191576,,,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,2,459,1,77,Lucknow Super Giants,Evin Lewis,Mohammad Shami,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,191577,-119.56,-48.68,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,2,0,1,1,2,0,0,0,0,0,0,0
2,3,459,1,77,Lucknow Super Giants,Quinton De Kock,Mohammad Shami,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,191578,65.54,65.51,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,3,0,1,1,0,0,0,0,0,0,0,0
3,4,459,1,77,Lucknow Super Giants,Quinton De Kock,Mohammad Shami,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,191579,55.87,20.85,1,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,4,0,2,1,0,0,0,0,0,0,0,0
4,5,459,1,77,Lucknow Super Giants,Evin Lewis,Mohammad Shami,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,2,1,0,191580,77.05,24.99,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,5,0,2,1,0,0,0,0,0,0,0,0
5,6,459,1,77,Lucknow Super Giants,Evin Lewis,Mohammad Shami,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,191581,43.44,7.04,0,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,6,0,2,1,0,0,0,0,0,0,0,0
6,1,459,1,77,Lucknow Super Giants,Quinton De Kock,Varun Aaron,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,191582,-40.36,75.18,0,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,1,1,2,1,1,0,0,0,0,0,0,0
7,2,459,1,77,Lucknow Super Giants,Quinton De Kock,Varun Aaron,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,191583,-89.17,81.63,1,0,,38,STRAIGHT BALL,47,FRONTFOOT ON DRIVE,0,0,2,1,3,1,0,0,0,0,0,0,0,0
8,3,459,1,77,Lucknow Super Giants,Evin Lewis,Varun Aaron,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,2,1,0,191584,-52.79,-133.86,4,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,3,1,7,1,0,0,0,0,0,0,0,0
9,4,459,1,77,Lucknow Super Giants,Evin Lewis,Varun Aaron,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,191585,-126.92,-39.47,1,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,4,1,8,1,0,0,0,0,0,0,0,0
10,5,459,1,77,Lucknow Super Giants,Quinton De Kock,Varun Aaron,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,191586,85.33,-24.73,0,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,5,1,8,1,0,0,0,0,0,0,0,0
11,6,459,1,77,Lucknow Super Giants,Quinton De Kock,Varun Aaron,,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,191587,-38.06,-49.60,1,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,6,1,9,1,0,0,0,0,0,0,0,0
12,1,459,1,77,Lucknow Super Giants,Quinton De Kock,Mohammad Shami,,3,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.1,2,1,0,191588,75.67,-127.87,4,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,1,2,13,1,1,0,0,0,0,0,0,0
13,2,459,1,77,Lucknow Super Giants,Quinton De Kock,Mohammad Shami,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,2,1,0,191589,75.67,-127.87,0,0,,37,NIPPED AWAY,84,FRONTFOOT OFF DRIVE,0,0,2,2,13,1,0,0,0,0,0,0,0,0
14,3,459,1,77,Lucknow Super Giants,Quinton De Kock,Mohammad Shami,,3,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,2.3,2,1,0,191590,75.67,-127.87,0,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,3,2,13,2,1,0,0,0,0,0,0,0
15,4,459,1,77,Lucknow Super Giants,Manish Pandey,Mohammad Shami,,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.4,2,1,0,191591,77.51,6.58,1,0,,37,NIPPED AWAY,50,BACKFOOT DEFENCE,0,0,4,2,14,2,2,0,0,0,0,0,0,0
16,5,459,1,77,Lucknow Super Giants,Evin Lewis,Mohammad Shami,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,2,1,0,191592,15.35,52.62,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,5,2,14,2,0,0,0,0,0,0,0,0
17,6,459,1,77,Lucknow Super Giants,Evin Lewis,Mohammad Shami,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,2,1,0,191593,82.57,-18.75,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,6,2,14,2,0,0,0,0,0,0,0,0
18,1,459,1,77,Lucknow Super Giants,Manish Pandey,Varun Aaron,,4,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,3.1,2,1,1,191594,82.57,-18.75,1,0,,39,ANGLED IN,105,LEFT ALONE,0,0,1,3,15,2,1,0,0,0,0,0,0,0
19,2,459,1,77,Lucknow Super Giants,Manish Pandey,Varun Aaron,,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.1,2,1,0,191595,-100.22,15.32,1,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,2,3,16,2,0,0,0,0,0,0,0,0
20,3,459,1,77,Lucknow Super Giants,Evin Lewis,Varun Aaron,,4,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.2,2,1,0,191596,156.70,-60.65,4,0,,47,SLOWER BALL,51,FRONTFOOT COVERDRIVE,0,0,3,3,20,2,0,0,0,0,0,0,0,0
21,4,459,1,77,Lucknow Super Giants,Evin Lewis,Varun Aaron,,4,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,3.3,2,1,0,191597,-126.00,22.23,0,0,,36,BOUNCER,58,BACKFOOT PULL SHOT,1,0,4,3,20,3,1,0,0,0,0,0,0,0
22,5,459,1,77,Lucknow Super Giants,Deepak Hooda,Varun Aaron,,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.4,2,1,0,191598,83.49,-96.56,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,5,3,21,3,2,0,0,0,0,0,0,0
23,6,459,1,77,Lucknow Super Giants,Manish Pandey,Varun Aaron,,4,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.5,2,1,0,191599,147.03,139.18,4,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,6,3,25,3,0,0,0,0,0,0,0,0
24,7,459,1,77,Lucknow Super Giants,Manish Pandey,Varun Aaron,,4,6,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,3.6,2,1,1,191600,147.03,139.18,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,7,3,26,3,0,0,0,0,0,0,0,0
25,8,459,1,77,Lucknow Super Giants,Manish Pandey,Varun Aaron,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,2,1,0,191601,-69.83,2.43,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,8,3,26,3,0,0,0,0,0,0,0,0
26,1,459,1,77,Lucknow Super Giants,Deepak Hooda,Mohammad Shami,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,2,1,0,191602,-66.15,-19.21,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,1,4,26,3,1,0,0,0,0,0,0,0
27,2,459,1,77,Lucknow Super Giants,Deepak Hooda,Mohammad Shami,,5,2,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,,0,4.2,2,1,0,191603,133.22,120.30,3,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,2,4,29,3,0,0,0,0,0,0,0,0
28,3,459,1,77,Lucknow Super Giants,Manish Pandey,Mohammad Shami,,5,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,4.3,2,1,0,191604,133.22,120.30,0,0,,43,NIPBACKER,27,FORWARD PUSH,0,0,3,4,29,4,1,0,0,0,0,0,0,0
29,4,459,1,77,Lucknow Super Giants,Ayush Badoni,Mohammad Shami,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.4,2,1,0,191605,43.44,56.30,0,0,,36,BOUNCER,58,BACKFOOT PULL SHOT,1,0,4,4,29,4,2,0,0,0,0,0,0,0
30,5,459,1,77,Lucknow Super Giants,Ayush Badoni,Mohammad Shami,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.5,2,1,0,191606,-56.94,-27.04,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,5,4,29,4,0,0,0,0,0,0,0,0
31,6,459,1,77,Lucknow Super Giants,Ayush Badoni,Mohammad Shami,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,2,1,0,191607,-56.94,-27.04,0,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,6,4,29,4,0,0,0,0,0,0,0,0
