MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,release_speed,initial_angle,release_x,release_y,release_z,pre_bounce_ax,pre_bounce_ay,pre_bounce_az,pre_bounce_vx,pre_bounce_vy,pre_bounce_vz,bounce_angle,cof,cor,pbr,shot_attacked,shot_played,shot_info,crease_reaction_time,interception_reaction_time,bounce_x,bounce_y,post_bounce_ax,post_bounce_ay,post_bounce_az,post_bounce_vx,post_bounce_vy,post_bounce_vz,impact_x,impact_y,impact_z,crease_x,crease_y,crease_z,drop_angle,stump_x,stump_y,stump_z,swing,deviation,swing_dist,six_dist,ground,date,season,striker_hand,non_striker_hand,bowler_hand,team_bat,team_bowl,delivery_type,match_day
476,1,35,Gujarat Titans,Matthew Wade,Bhuvneshwar Kumar,,1,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.1,2,1,0,195694,37.91,-145.83,4,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,0,4,0,1,0,0,0,0,0,0,0,77.37277669986564,-6.415359637085408,8.340676690782349,-0.4636092627217541,1.977915325072972,-0.25222454576307,1.71991543020701,-8.23428414033521,-32.7891909491991,0.932339953333468,-6.9148407469049,9.09269341988125,0.2109716948719627,0.7009561441008602,94.04625212793276,Attacked,Edged,Glance,0.54931640625,0.4997406005859375,6.380286,-0.242429,-0.163945954745995,0.0,-10.6,-30.2855629936184,1.46608811859164,1.46608811859164,-8.141014,-0.023812,0.664468,-8.84112,0.010985,0.73901,-11.90848978547775,-10.06027133303428,0.071906572846922,0.8551334535728154,1.10203780360634,1.142726588854607,0.118290010453524,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,R,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Matthew Wade,Bhuvneshwar Kumar,,1,2,5 (WD),5,0,0,0,0,0,5,1,0,0,0,1,0,0,,,0,0.2,2,1,1,195695,37.91,-145.83,5,0,,,Knuckleball,54,LEG GLANCE,0,0,2,0,9,0,0,0,0,0,0,0,0,0,82.03492292920782,-6.575975496718886,8.340785802877338,-0.4493174808789868,1.951564259563046,-0.256594606611787,0.57907281286138,-7.68175816763531,-33.3572988595324,0.387943179103911,-6.83766250407396,8.552429239147516,0.2344346981560268,0.6746631158621254,87.75599756371612,Attacked,Played,,0.524002075195313,0.5565719604492188,6.425493,-0.350238,-0.166786494297662,-1.3343207738944,-10.6,-30.6750584335809,0.0468608216386942,0.0468608216386942,-999.9,-999.9,-999.9,-8.840874,-0.361947,0.693525,-11.58416396796142,-10.06025945892361,-0.3705784788364231,0.7990436428444374,0.3689405608760019,-0.5787881280228917,0.0385639289468283,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,R,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Matthew Wade,Bhuvneshwar Kumar,,1,2,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,0.2,2,1,1,195696,-73.51,-8.62,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,3,0,10,0,0,0,0,0,0,0,0,0,83.12764923183832,-7.84819647886112,8.340764615567366,-0.4750277415849953,2.001544420287714,-0.261124821467124,-5.91306878130477,-6.17081541826041,-33.9462267907261,0.250837210040285,-7.05630944085219,9.650231810779625,0.247296201712662,0.7446403748327929,96.96643605365271,Defended,Played,Defend,0.525180816650391,0.5067672729492188,7.097247,-0.093521,-0.16973113395363,0.0,-10.6,-30.9011740179883,-0.312948136649147,-0.312948136649147,-8.664682,-0.15219,0.861843,-8.84067,-0.154031,0.880878,-11.74269380367549,-10.0602026137189,-0.1668381897586625,1.003156926041393,-2.894171111068169,-1.003601899072102,-0.259521346513292,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,R,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Shubman Gill,Bhuvneshwar Kumar,,1,3,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.3,2,1,1,195697,-73.51,-8.62,1,0,,,Knuckleball,105,LEFT ALONE,0,0,4,0,11,0,0,0,0,0,0,0,0,0,80.51122395055941,-8.22009452212892,8.340629518218968,-0.6038748831061829,1.942250013490091,-0.253128482416852,-5.18765298258967,-6.08207185609265,-32.9067027141908,-1.25831125860283,-7.04867974720433,8.22885886156721,0.131782106679192,0.6434559310161921,93.34017898450962,Attacked,Played,,0.532058715820313,0.5629806518554688,7.685063,-0.743645,-0.164533513570954,0.0,-10.6,-31.3623863907621,-1.61930285019553,-1.61930285019553,-999.9,-999.9,-999.9,-8.840764,-1.083282,0.752543,-12.09016812415429,-10.06000571219046,-1.148661078983453,0.8372596892397571,-2.776880812475447,-0.7658190832636876,-0.230655001551473,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,R,L,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Shubman Gill,Bhuvneshwar Kumar,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,2,1,0,195698,-73.51,-8.62,0,0,,,Knuckleball,105,LEFT ALONE,0,0,5,0,11,0,0,0,0,0,0,0,0,0,84.07105062768053,-6.528109071948023,8.341018486915221,-0.5233740684937259,1.892851062043513,-0.262686123337979,-4.20837899827673,-7.57884463938293,-34.1491960339372,-0.227358242316809,-6.83190068648185,8.454494272200243,0.1990760711789823,0.692880600668693,94.02448298240571,,,,0.51507568359375,0.5401954650878906,6.332226,-0.35988,-0.170745980169686,0.0,-10.6,-31.8468719976762,-0.203196967741076,-0.203196967741076,-999.9,-999.9,-999.9,-8.84072,-0.392958,0.646908,-11.31325817216853,-10.0602248488565,-0.4009856125060141,0.7574729040605789,-2.215331296459189,0.0158905792425363,-0.222781228511983,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,R,L,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Shubman Gill,Bhuvneshwar Kumar,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,195699,-73.51,94.52,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,0,12,0,0,0,0,0,0,0,0,0,82.167518,-6.623165476477592,8.340831468643554,-0.5736967076445473,1.970204252952209,-0.256037525994613,-5.52597161038078,-6.87205848481213,-33.2848783792996,-0.356752190937434,-6.67143630263279,9.02078332969964,0.256820698439484,0.7217467560229365,92.57994355949208,Attacked,Played,Off-Drive,,0.4538497924804688,6.034356,-0.352284,-0.237749131280712,0.0,-10.6,-30.3300564936969,-0.640236838229287,-0.640236838229287,-6.991496,-0.415629,0.459778,-8.840944,-0.455898,0.6757,-11.33386525286394,-10.05995720382298,-0.4827733279233999,0.796473686607091,-3.134435862003091,-0.5951953806803697,0.0135170087890428,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,R,L,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Matthew Wade,Bhuvneshwar Kumar,,1,5,5 (WD),5,0,0,0,0,0,5,1,0,0,0,1,0,0,,,0,0.5,2,1,1,195700,-73.51,94.52,5,0,,,Knuckleball,105,LEFT ALONE,0,0,7,0,17,0,0,0,0,0,0,0,0,0,72.00178305900829,-8.0368707308777,8.340566642823347,-0.5549646894476081,1.97495405803377,-0.227034264634755,-4.70356087215952,-7.67294000727086,-29.5144544025182,-0.545214777587481,-7.0759488170211,8.688342559875236,-0.2150589096284747,0.6930396478772095,135.4618381444289,Attacked,Played,,0.569503784179688,0.5930442810058594,8.095129,-0.472633,-0.147572272012591,-1.90202278566613,-10.6,-32.0908819508231,-0.565596289358632,-0.565596289358632,-999.9,-999.9,-999.9,-8.840917,-0.640863,0.846954,-13.48192870036682,-10.06005929749526,-0.6808819904516382,0.940888332739241,-2.919751848938391,0.0485696846616583,-0.285318833813114,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,R,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Matthew Wade,Bhuvneshwar Kumar,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,2,1,0,195701,3.38,13.02,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,8,0,17,0,0,0,0,0,0,0,0,0,80.31150256821304,-6.726448349217082,8.340886694952513,-0.4643378512549469,1.943873445729289,-0.250609109292909,-0.0687549138626993,-6.51814259734884,-32.5791842080782,1.42689046202841,-6.52633427715959,8.265611340929594,-0.1022403467544776,0.751601326587906,132.9642336636337,Defended,Played,Defend,0.522891998291016,0.4877700805664063,6.246588,0.048929,-0.162895921040391,0.0,-10.6,-33.7657970524361,0.950785227546708,0.950785227546708,-8.193985,0.1736,0.582892,-8.840522,0.192228,0.64973,-11.32768276107694,-10.06034713703751,0.227536729357154,0.7652522920888318,0.1748074553049747,-0.8948938130654008,0.0311966584993189,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,R,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Matthew Wade,Bhuvneshwar Kumar,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,195702,3.38,13.02,0,0,,,Knuckleball,105,LEFT ALONE,0,0,9,0,17,0,0,0,0,0,0,0,0,0,76.3760769463109,-5.910071628764799,8.340426822309851,-0.5600485619572322,1.886674956462746,-0.238280859545089,0.989636585959939,-7.66725541710183,-30.9765117408616,2.11250269965039,-6.42886268371968,8.431996964292487,-0.0619370148912846,0.7308619403469383,125.8229925411692,,,,0.511425018310547,0.5746192932128906,6.060871,0.172229,-0.154882558704308,0.0,-10.6,-31.696437214929,1.61714870542154,1.61714870542154,-999.9,-999.9,-999.9,-8.84109,0.422235,0.595022,-11.72471363459006,-10.05989940077136,0.4861201296090949,0.7076314838131088,0.9714767307562572,-0.9806631732423488,0.100489783541382,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,R,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Shubman Gill,Marco Jansen,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,195703,-40.36,28.68,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,1,17,0,1,0,0,0,0,0,0,0,83.53608311894368,-8.459125534031934,8.340482804547168,0.4446820889905326,2.207743257283468,-0.260116706117252,4.29406966459191,-5.9264816494708,-33.8151717952428,-0.837496886765477,-7.45290200049106,8.406901519333681,0.2423924183257162,0.6126294782572026,77.65517990600877,Defended,Played,Defend,0.512214660644531,0.478729248046875,6.661532,-0.070838,-0.169075858976214,0.0,-10.6,-30.8942430820886,-1.05591982571734,-1.05591982571734,-7.864923,-0.225392,0.612776,-8.841107,-0.259686,0.705087,-12.42933859090353,-10.06012521211012,-0.3027777750612905,0.8052255929436982,2.096256893708052,-0.5387748891499423,0.200224327888241,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,R,L,L,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Shubman Gill,Marco Jansen,,2,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.2,2,1,0,195704,127.69,164.5,4,0,,,Knuckleball,11,LOFTED ON DRIVE,0,0,2,1,21,0,0,0,0,0,0,0,0,0,82.15321650677807,-8.848533440061153,8.340622244999057,0.4600253673957759,2.216049950401358,-0.257924334288688,4.42638239547867,-6.11180214474252,-33.5301634575295,-0.772984733648426,-7.65750295385328,8.69005184778727,0.0939268784108462,0.644983729681334,97.35487161111548,Attacked,Played,,0.530158996582031,0.4426231384277344,7.057998,-0.023481,-0.670603269150589,0.0,-10.6,-32.313802456802,-1.65047743844514,-1.65047743844514,-6.676836,-0.218722,0.564029,-8.840813,-0.341382,0.808621,-12.86438962042854,-10.05984462876599,-0.4132707006822569,0.9247611298387812,2.14627564529109,-1.60330026423562,0.203538741983704,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,R,L,L,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Shubman Gill,Marco Jansen,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,195705,6.14,24.99,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,3,1,21,0,0,0,0,0,0,0,0,0,83.06378117391102,-9.663450017891693,8.34051544135341,0.5326476710662164,2.180506262433743,-0.260723151794863,-1.59358362265946,-6.63060422103141,-33.8940097333322,-1.71899194279431,-8.17175215147804,8.813294458263039,0.0387331611525351,0.6338433817008136,101.2031911398685,Defended,Played,Defend,0.529449462890625,0.4907684326171875,8.082775,0.097468,-0.677880194666645,0.0,-10.6,-33.4069782562338,-0.948198634828731,-0.948198634828731,-8.162243,-0.090117,0.88847,-8.840883,-0.112319,0.957742,-13.55516167349634,-10.06030116419155,-0.1531197257230678,1.069891446142186,-0.943048679099726,1.277560621433559,-0.0889744364392513,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,R,L,L,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Shubman Gill,Marco Jansen,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,195706,51.72,5.19,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,4,1,22,0,0,0,0,0,0,0,0,0,86.54709711250355,-8.028988487034537,8.340478948275361,0.5450169698505334,2.231829794043506,-0.26940432687578,0.990761525873767,-5.94624259265695,-35.0225624938514,-0.96190072998631,-7.42260340582413,7.456016260586615,0.0737842610915944,0.6021909387511492,92.95021470351293,Attacked,Played,Glance,0.498561859130859,0.469573974609375,5.998659,0.163013,-0.700451249877028,0.0,-10.6,-34.1542716305872,-0.524283119119932,-0.524283119119932,-8.347396,0.094147,0.557132,-8.840896,0.085795,0.604811,-11.96607356102732,-10.06007667598073,0.064753381508555,0.7130105360599607,0.3630733357130448,0.6937965887933587,0.0371841466453102,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,R,L,L,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Matthew Wade,Marco Jansen,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,195707,50.8,15.78,1,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,5,1,23,0,0,0,0,0,0,0,0,0,84.7177405034098,-8.908763529232631,8.341155434302237,0.4608350127518359,2.190789185711665,-0.26623795674657,-0.0344861953760433,-8.30496360250965,-34.6109343770541,-0.961554481999035,-8.35752479675792,9.492538654834876,0.1041457306022315,0.6637334359470028,99.14544233182728,Defended,Played,Defend,0.5313720703125,0.4799652099609375,7.631529,0.174925,-0.692218687541082,0.0,-10.6,-33.1751117967706,-0.265503714875867,-0.265503714875867,-8.072847,0.126863,0.893935,-8.84085,0.119832,0.986303,-13.5753794910061,-10.05977340781652,0.1084015927123662,1.120603819570142,-0.1374433432043367,1.132837228431574,-0.00824282859777048,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,R,L,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Shubman Gill,Marco Jansen,,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,195708,-67.99,99.12,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,6,1,24,0,0,0,0,0,0,0,0,0,81.05531423225786,-9.264952352592886,8.340887552212575,0.5648491929381276,2.263727051017492,-0.258834952825545,-0.811709348826621,-6.73898024865601,-33.6485438673208,-1.87616882548938,-8.07101842330048,9.423572068456366,0.0902022597894195,0.666839270738982,101.0056646319053,Attacked,Played,Nudge,0.5394287109375,0.5107040405273438,7.388707,0.015512,-0.672970877346416,1.30251886456155,-10.6,-32.4276606175876,-1.96776892272687,-1.96776892272687,-8.641651,-0.346108,0.913905,-8.840806,-0.358104,0.936821,-13.48827520381008,-10.06017204428324,-0.4313660891408286,1.067763138154749,-0.6481421116185199,-0.2811709260012094,-0.0727731115673877,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,R,L,L,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Shubman Gill,Bhuvneshwar Kumar,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,2,1,0,195709,-60.62,106.03,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,1,2,24,0,1,0,0,0,0,0,0,0,85.04597572013165,-7.04424772394971,8.34076987127763,-0.5172798994589402,1.904090999949943,-0.271421724643244,0.585717475425412,-6.68138644596194,-35.2848242036218,0.730015967132438,-6.9247851968928,8.802289809642726,0.2089471374307149,0.7330641223769883,99.06490461347676,Defended,Played,Defend,0.511676788330078,0.4580154418945313,6.454958,-0.311557,-0.705696484072435,0.0,-10.6,-32.7823120822174,0.402286848517848,0.402286848517848,-7.800292,-0.2576,0.59719,-8.840474,-0.243393,0.719646,-11.10340539171201,-10.0597333291438,-0.226276011463066,0.8496222154235648,0.3817696384607,-0.4821690627976575,0.0431251750876535,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,R,L,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Shubman Gill,Bhuvneshwar Kumar,,3,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,2.2,2,1,0,195710,-89.17,64.59,0,0,,,Knuckleball,15,LOFTED COVER DRIVE,0,0,2,2,24,1,2,0,0,0,0,0,0,0,79.09999999999994,-5.826302614132996,8.340645922751111,-0.5416215207901883,1.942966115518368,-0.258634558455219,-0.12768320492936,-6.46421816340529,-33.6224925991785,0.232145458417765,-6.24106916165346,7.801361184962545,0.0166482179036832,0.734158867257037,118.4590082981872,Attacked,Played,Nudge,0.499134063720703,0.476806640625,4.977611,-0.444206,-0.672449851983571,0.0,-10.6,-33.4430415436133,0.067793837554696,0.067793837554696,-8.218834,-0.437639,0.432452,-8.841096,-0.436283,0.50141,-10.51566443521442,-10.05976777168014,-0.4335747981200663,0.6265147322926967,-0.0379045063452905,-0.2794440519691672,-0.00575305580733587,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,R,L,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Sai Sudharsan,Bhuvneshwar Kumar,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,2,1,0,195711,79.81,-4.94,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,3,2,24,1,3,0,0,0,0,0,0,0,81.69999999999992,-7.707289044519317,8.340397861515271,-0.470863468181003,1.978744324215343,-0.265148831966364,0.743525659103731,-7.02538053618764,-34.4693481556274,1.45010532598837,-7.25528842338279,8.77625426327498,-0.1172595952323365,0.7654379914609355,136.541658242374,Defended,Played,Defend,0.878700256347656,0.47406005859375,7.205855,-0.055181,-0.689386963112547,0.0,-10.6,-35.9718585870522,1.4676813853137,1.4676813853137,-8.38472,0.183348,0.821935,-8.841042,0.204276,0.875481,-11.88640348524584,-10.06009218380699,0.2612155417148269,1.010255970077611,0.5448509102368825,-0.0725604831460429,0.0513082169388469,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,L,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Sai Sudharsan,Bhuvneshwar Kumar,,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.4,2,1,0,195712,83.49,-88.73,1,0,,,Knuckleball,44,GLIDE,0,0,4,2,25,1,0,0,0,0,0,0,0,0,81.6579075208444,-8.1849260915897,8.3408908881276,-0.5100031141870722,1.972841382577166,-0.256290801362641,0.261579895965192,-5.41794210159896,-33.3178041771433,1.90978461174389,-6.87770982820326,8.253707641201284,0.0331172722426501,0.6945910162245968,110.8769252094245,Attacked,Played,Nudge,0.520740509033203,0.48284912109375,7.599391,0.072076,-0.666356083542866,0.0,-10.6,-32.9327365081619,1.88283199440675,1.88283199440675,-7.795423,0.394829,0.75682,-8.84053,0.462617,0.856525,-11.66359330551975,-10.05971209466731,0.5438074195970815,0.9578590947449406,0.3801805512050768,-0.0084631754652001,0.0276381772908665,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,L,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Matthew Wade,Bhuvneshwar Kumar,,3,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.5,2,1,0,195713,-74.44,213.77,4,0,,,Knuckleball,47,FRONTFOOT ON DRIVE,0,0,5,2,29,1,0,0,0,0,0,0,0,0,80.58458941338252,-5.783035680672204,8.340797228859184,-0.4689576258384179,2.001240627220464,-0.2573995785414,-0.0051721276378563,-6.77327865170983,-33.461945210382,1.55983184783219,-6.37150781389617,8.096996747086628,0.1453769938056265,0.7121479429188552,102.2844920572656,Attacked,Played,,0.531761169433594,0.4818305969238281,4.753745,0.136366,-0.66923890420764,0.0,-10.6,-31.8938131744032,1.08810524953579,1.08810524953579,-8.212224,0.238659,0.419332,-8.840808,0.261658,0.49181,-10.78066927277499,-10.05978293482034,0.3072092798047316,0.6213754445902773,0.2501390330863165,-0.7149427796401007,0.02775077744446,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,L,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Matthew Wade,Bhuvneshwar Kumar,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,2,1,0,195714,78.43,-5.86,1,0,,,Knuckleball,16,BACKFOOT SQUARE DRIVE,0,0,6,2,30,1,0,0,0,0,0,0,0,0,83.0816826118687,-7.279897035563743,8.340969940669105,-0.4658509278441912,1.917802444798638,-0.264119574588236,0.0005110315427034,-6.51112262216633,-34.3355446964707,1.72569428418156,-6.84668480861184,7.74679815242343,0.2362567797233661,0.6293872435154336,80.78240855497843,Attacked,Played,Nudge,0.515865325927734,0.4885025024414063,6.983743,0.084136,-0.171677723482354,0.0,-10.6,-31.6767688506107,2.05298516537253,2.05298516537253,-8.376801,0.432697,0.645188,-8.840968,0.46371,0.681888,-11.27715778590095,-10.06032158582045,0.5455652544848729,0.7671353112125178,0.2321976219082438,0.8309304347527418,0.0225218026011533,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,L,R,Gujarat-Titans,Sunrisers-Hyderabad,Seam,1.0
476,1,35,Gujarat Titans,Matthew Wade,Washington Sundar,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,2,1,0,195715,25.48,21.31,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,3,30,1,1,0,0,0,0,0,0,0,57.40501875902621,-2.089926679144403,8.340815399038284,0.9952529164275712,2.23592791608387,-0.178696332227215,-0.473381443717141,-11.0336499260746,-23.2305231895379,-1.30116024716273,-6.98852310992717,11.32811304846182,0.2006777598945557,0.6022478570669177,80.2694025705821,Defended,Played,Defend,0.719203948974609,0.6727294921875,5.010007,0.352633,-0.116152615947689,0.0,-10.6,-21.0094471972471,-0.662048364330444,-0.662048364330444,-7.638413,0.270478,0.503014,-8.840873,0.231905,0.6536,-16.74305499364119,-10.06000521183941,0.1925301585014736,0.7702098212604631,-0.878366820344657,1.400929240455975,-0.0983045780377458,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,L,R,Gujarat-Titans,Sunrisers-Hyderabad,Spin,1.0
476,1,35,Gujarat Titans,Matthew Wade,Washington Sundar,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,2,1,0,195716,26.4,81.63,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,2,3,30,1,0,0,0,0,0,0,0,0,57.88603674035238,-3.911570213723464,8.34059930757671,0.977843428109423,2.21952060093341,-0.181260779296476,-1.07084200515254,-10.3527468543021,-23.5639013085419,-1.76827531929344,-6.91219412196949,11.76398092431662,0.2660504441175922,0.621524850095945,76.62368310263255,Defended,Played,Defend,0.750022888183594,0.7246627807617188,6.136476,0.230826,-0.11781950654271,0.0,-10.6,-20.6290501781987,-0.888693253579703,-0.888693253579703,-8.55044,0.028819,0.764838,-8.840713,0.015964,0.791019,-16.34843216158889,-10.06021214628287,-0.0382846872391953,0.8770760548079695,-1.548062179207067,1.82476979798882,-0.15923926294383,-1.0,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2022-04-11,2022,L,L,R,Gujarat-Titans,Sunrisers-Hyderabad,Spin,1.0
